Bus,,,,,,,,,,,,,,,,,,
Number,Name,Area Name,Sub ID,Sub Name,Sub Num,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
70310,PAWNEE,PSCOLORADO,3337420447,Pawnee,337420447,22,0.99,21.78,14.16,93.37,314.73,505,105.51,,0,0,70,706
22240,ENCINA 4,SANDIEGO,3337411844,Encina,337411844,22,0.98426,21.654,-62.86,172.26,17.28,0,0,,0,0,22,224
73509,FTRNG3CC,WAPA R.M.,3337419389,Nixon,337419389,21,1.03,21.63,4.82,103.76,56.25,55.7,107.02,,0,0,73,757
70409,ST.VRAIN,PSCOLORADO,3337412524,Fort St. Vrain,337412524,22,0.98,21.56,11.36,127.19,59.11,260,-0.81,,0,0,70,706
79041,HAYDEN2,WAPA R.M.,3337414471,Hayden,337414471,22,0.9787,21.531,19.26,179.77,198.19,281,130,,0,0,73,790
20190,LRP-U4,MEXICO-CFE,3337416196,La Rosita,337416196,21,1.025,21.525,-39.4,89.02,49.66,181,34.42,,0,0,20,204
20009,PJZ-U9,MEXICO-CFE,3337421271,Presidente Juarez (Rosarito),337421271,21,1.02,21.42,-49.53,212.23,11.77,209,31.48,,0,0,20,203
20008,PJZ-U8,MEXICO-CFE,3337421271,Presidente Juarez (Rosarito),337421271,21,1.02,21.42,-49.39,212.56,11.78,218.78,31.49,,0,0,20,203
51039,ICG 21G1,B.C.HYDRO,3337415342,Island Cogeneration Project,337415342,21,1.01997,21.419,-13.85,86.31,34.59,275,21.85,,0,0,50,500
24129,S.ONOFR2,SOCALIF,3337422768,San Onofre,337422768,22,0.96914,21.321,-60.13,513.65,159.71,0,0,,0,0,24,243
24130,S.ONOFR3,SOCALIF,3337422768,San Onofre,337422768,22,0.96914,21.321,-60.13,509.43,158.42,0,0,,0,0,24,243
22981,TDM STG,SANDIEGO,3337415166,Imperial Valley (Drew),337415166,21,1.014,21.294,-37.95,-14.12,46.38,130,4.33,,0,0,22,227
29000,HIDEDST1,SOCALIF,3337414631,Hi Desert,337414631,20,1.05993,21.199,-36.98,12.19,69,110,102.08,,0,0,24,951
54774,SECCT1,ALBERTA,,,,21,1.00587,21.123,-18.55,132.13,30.45,0,0,,0,0,54,586
54775,SECCT2,ALBERTA,,,,21,1.00587,21.123,-18.55,132.13,30.45,0,0,,0,0,54,586
18407,HIGGINS3,NEVADA,3337406462,Arden,337406462,21,1,21,-26.07,64.63,122.98,109,57.8,,0,0,18,181
55497,BAT #5,ALBERTA,3337406992,Battle River,337406992,21,1,21,4.71,224.51,-41.18,376.1,-41.55,,0,0,54,556
54492,GENES 29,ALBERTA,3337413367,Genesee,337413367,20.5,1.01,20.705,-1.24,31.1,15.5,408.8,43.11,,0,0,54,560
54491,GENES 19,ALBERTA,3337413367,Genesee,337413367,20.5,1.007,20.643,-1.36,31,15.5,407.5,41.88,,0,0,54,560
30000,PTSB  7,PG AND E,3337420869,Pittsburg (MIR),337420869,20,1.03,20.6,-39.65,586.91,193.88,257.25,265.64,,0,0,30,361
17030,APACHST3,ARIZONA,3337406388,Apache,337406388,20,1.0266,20.532,-25.59,83.4,-6.01,175.8,6.9,,0,0,14,170
17029,APACHST2,ARIZONA,3337406388,Apache,337406388,20,1.0262,20.524,-25.35,80.54,-5.62,175.7,6.6,,0,0,14,170
73418,RD_NIXON,WAPA R.M.,3337419389,Nixon,337419389,20,1.02,20.4,10.85,116.23,6.65,226.8,35.86,,0,0,73,757
29041,IEEC-G1,SOCALIF,3337415240,Inland Empire Energy,337415240,19.5,1.046,20.397,-35.92,0,0,400,153.82,,0,0,24,940
43019,BEAVER,NORTHWEST,3337407116,Beaver,337407116,20,1.0172,20.344,-9.52,,,135,9.45,,0,0,40,450
47740,CENTR G1,NORTHWEST,3337409051,Centralia Switching Station,337409051,20,1.01642,20.328,-8.61,40,28.67,712,138.89,,0,0,40,400
47744,CENTR G2,NORTHWEST,3337409051,Centralia Switching Station,337409051,20,1.0164,20.328,-8.39,40,28.21,712,138.89,,0,0,40,400
15971,CORONAD1,ARIZONA,3337410112,Coronado,337410112,22,0.92,20.24,-7.57,40,24.8,419,-27.14,,0,0,14,158
15972,CORONAD2,ARIZONA,3337410112,Coronado,337410112,22,0.92,20.24,-7.51,37,22.9,421,-28.91,,0,0,14,158
54773,SECST,ALBERTA,,,,20,1.00587,20.117,-18.55,152.34,35.41,0,0,,0,0,54,586
14912,FCNGEN 2,ARIZONA,3337412567,Four Corners (AZPS),337412567,20,1.00088,20.018,-10.13,9.79,33.77,0,0,,0,0,14,141
14913,FCNGEN 3,ARIZONA,3337412567,Four Corners (AZPS),337412567,20,1.00088,20.018,-10.13,10.28,35.2,0,0,,0,0,14,141
14911,FCNGEN 1,ARIZONA,3337412567,Four Corners (AZPS),337412567,20,1.00088,20.018,-10.13,8.85,30.65,0,0,,0,0,14,141
70446,VALMONT,PSCOLORADO,3337431484,Valmont (PSCO),337431484,20,1,20,2.95,213.14,73.98,150,72.57,,0,0,70,703
54345,SUND#5GN,ALBERTA,3337424541,Sundance,337424541,20,0.995,19.9,-1.64,310.66,149.81,389.9,149.42,,0,0,54,560
24124,REDON8 G,SOCALIF,3337405921,AES Redondo Beach,337405921,20,0.99159,19.832,-56.22,220.83,72,0,0,,0,0,24,241
24123,REDON7 G,SOCALIF,3337405921,AES Redondo Beach,337405921,20,0.99159,19.832,-56.22,219.32,71.51,0,0,,0,0,24,241
54350,SUND#6GN,ALBERTA,3337424541,Sundance,337424541,20,0.988,19.76,-0.31,280.09,116.28,399.3,109.59,,0,0,54,560
54342,SUND#4GN,ALBERTA,3337424541,Sundance,337424541,20,0.987,19.74,-1.24,311.74,139.03,406.7,123.44,,0,0,54,560
29042,IEEC-G2,SOCALIF,3337415240,Inland Empire Energy,337415240,19.5,1.00407,19.579,-42.65,0,0,0,0,,0,0,24,940
24161,ALAMT6 G,SOCALIF,3337405901,AES Alamitos,337405901,20,0.97868,19.574,-55.44,177.95,74.37,0,0,,0,0,24,241
24005,ALAMT5 G,SOCALIF,3337405901,AES Alamitos,337405901,20,0.97868,19.574,-55.44,177.95,74.37,0,0,,0,0,24,241
55487,SHEER 29,ALBERTA,3337423214,Sheerness,337423214,19,1.03,19.57,3.59,252.04,-83.9,380.2,-38.64,,0,0,54,563
55482,SHEER 1,ALBERTA,3337423214,Sheerness,337423214,19,1.03,19.57,3.25,249.34,-84.82,363.1,-41.22,,0,0,54,563
66060,NAUGT G2,PACE,3337419089,Naughton,337419089,20,0.97503,19.501,2.4,106.61,57.38,225,-10.15,,0,0,65,660
76404,DRYFORK,WAPA R.M.,3337413461,Dry Fork Station,337413461,19,1.02,19.38,71.24,-669,-741.18,425,107.95,,0,0,73,751
43111,COYO G1,NORTHWEST,3337410234,Coyote Springs,337410234,18,1.056,19.008,11.13,,,168.5,77.2,,0,0,40,450
54424,KEEP#2GN,ALBERTA,3337415785,Keephills,337415785,19,1,19,2.25,166.14,112.62,395.7,94.51,,0,0,54,560
54422,KEEP#1GN,ALBERTA,3337415785,Keephills,337415785,19,1,19,2.15,167.54,114,397.4,95.05,,0,0,54,560
16500,SPR GEN1,ARIZONA,3337423972,Springerville,337423972,19,0.997,18.943,-11.24,40,39.6,169,61.9,,0,0,14,160
16501,SPR GEN2,ARIZONA,3337423972,Springerville,337423972,19,0.997,18.943,-7.67,40,39.6,419,74.14,,0,0,14,160
43905,PORTW G1,NORTHWEST,3337421123,Port Of Washington,337421123,18,1.049,18.882,-9.33,,,246,109.55,,0,0,40,450
14811,GIL-ST4,ARIZONA,3337413448,Gila River Power Station,337413448,18,1.04,18.72,-10.75,5.66,1.5,235,57.63,,0,0,14,141
14805,GIL-ST2,ARIZONA,3337413448,Gila River Power Station,337413448,18,1.04,18.72,-10.8,5.66,1.5,235,57.81,,0,0,14,141
14808,GIL-ST3,ARIZONA,3337413448,Gila River Power Station,337413448,18,1.04,18.72,-10.79,5.66,1.5,235,57.77,,0,0,14,141
79040,HAYDEN1,WAPA R.M.,3337414471,Hayden,337414471,18,1.04,18.72,19.34,131.2,12.33,183,65.8,,0,0,73,790
19313,GRIFFTH3,ARIZONA,3337414031,Griffith Energy Project,337414031,18,1.035,18.63,-13.78,3.69,41.02,250,61.09,,0,0,14,191
26005,CASTAI2G,LADWP,3337408867,Castaic,337408867,18,1.0333,18.599,-46.7,61.37,48.84,0,40.23,,0,0,26,281
24052,MTNVIST3,SOCALIF,3337411966,Etiwanda,337411966,18,1.03,18.54,-40.02,105.98,127.14,250,103.85,,0,0,24,241
24053,MTNVIST4,SOCALIF,3337411966,Etiwanda,337411966,18,1.03,18.54,-40.14,107.6,129.68,250,105.43,,0,0,24,241
24924,MNTV-CT3,SOCALIF,3337422714,Mountainview Power,337422714,18,1.03,18.54,-24.51,61.02,20.89,164,33.76,,0,0,24,940
24926,MNTV-ST2,SOCALIF,3337422714,Mountainview Power,337422714,18,1.03,18.54,-24.17,74.06,25.37,208,41.86,,0,0,24,940
24923,MNTV-ST1,SOCALIF,3337422714,Mountainview Power,337422714,18,1.03,18.54,-24.07,73.09,25.05,208,41.6,,0,0,24,940
24922,MNTV-CT2,SOCALIF,3337422714,Mountainview Power,337422714,18,1.03,18.54,-24.54,61.29,20.98,164,33.84,,0,0,24,940
24921,MNTV-CT1,SOCALIF,3337422714,Mountainview Power,337422714,18,1.03,18.54,-24.54,61.29,20.98,164,33.84,,0,0,24,940
24925,MNTV-CT4,SOCALIF,3337422714,Mountainview Power,337422714,18,1.03,18.54,-24.51,61.02,20.89,164,33.76,,0,0,24,940
24004,ALAMT4 G,SOCALIF,3337405901,AES Alamitos,337405901,18,1.03,18.54,-51.95,135.44,66.71,123.06,104.97,,0,0,24,241
14983,RED-ST2,ARIZONA,3337421699,Redhawk 1 & 2,337421699,18,1.03,18.54,-13.84,-1.58,90.65,180,47.07,,0,0,14,141
14982,RED-ST1,ARIZONA,3337421699,Redhawk 1 & 2,337421699,18,1.03,18.54,-13.95,1.95,90.5,180.7,46.8,,0,0,14,141
22265,PEN_ST,SANDIEGO,3337411938,Escondido Peaker,337411938,18,1.028,18.504,-56.54,111.71,-49.17,110,-2.8,,0,0,22,225
10396,LEF_S1,NEW MEXICO,3337410804,Luna Energy Facility,337410804,18,1.02797,18.503,-22.91,,,240,64.49,,0,0,10,100
45449,KFALLCT2,NORTHWEST,3337428363,Klamath Falls,337428363,18,1.02637,18.475,-26.68,1.93,77.03,0,0,,0,0,40,484
64855,NEWMONT,SIERRA,3337412100,Falcon,337412100,18,1.025,18.45,-5.06,81.96,4.96,200,32.29,,0,0,64,641
18433,LENZIE 3,NEVADA,3337409143,Charles Lenzie,337409143,18,1.02,18.36,-22,14.15,6.17,109,105.43,,0,0,18,181
18428,HA CC3,NEVADA,3337414364,Harry Allen,337414364,18,1.02,18.36,-21.12,10.51,4.58,109,81.07,,0,0,18,181
18403,SLHWKG3,NEVADA,3337423407,Silverhawk,337423407,18,1.02,18.36,-22.22,12.7,5.54,95.16,107.13,,0,0,18,181
18436,LENZIE 6,NEVADA,3337409143,Charles Lenzie,337409143,18,1.02,18.36,-22,14.15,6.17,109,105.43,,0,0,18,181
18443,MIRANT3,NEVADA,3337406394,Apex (MIR),337406394,18,1.02,18.36,-17.32,13.44,5.86,224,86.33,,0,0,18,181
47687,GEP G1,NORTHWEST,3352750395,Goodnoe Hills East,352750395,18,1.02,18.36,-5.62,,,167.6,-29.12,,0,0,40,404
26027,HAYNES2G,LADWP,3337414479,Haynes Generating Station,337414479,18,1.01909,18.344,-51.54,121.84,51.26,0,0,,0,0,26,281
26151,HAYNES8G,LADWP,3337414479,Haynes Generating Station,337414479,18,1.01801,18.324,-51.54,119.5,55.69,0,0,,0,0,26,281
26026,HAYNES1G,LADWP,3337414479,Haynes Generating Station,337414479,18,1.0167,18.301,-50.32,117.07,48.59,50,-3.09,,0,0,26,281
26009,CASTAI6G,LADWP,3337408867,Castaic,337408867,18,1.01591,18.286,-46.67,59.84,43.19,0,0,,0,0,26,281
26008,CASTAI5G,LADWP,3337408867,Castaic,337408867,18,1.01591,18.286,-46.67,59.76,43.15,0,0,,0,0,26,281
26007,CASTAI4G,LADWP,3337408867,Castaic,337408867,18,1.01591,18.286,-46.67,59.96,43.26,0,0,,0,0,26,281
26006,CASTAI3G,LADWP,3337408867,Castaic,337408867,18,1.0159,18.286,-46.66,59.71,43.15,0,0,,0,0,26,281
12058,PEGS1,NEW MEXICO,3337411929,Escalante,337411929,17.6,1.0388,18.283,-12.01,101.63,7.49,230,21.76,,0,0,10,122
36226,DUKMOSS6,PG AND E,3337418723,Moss Landing (DUENNO),337418723,18,1.0155,18.279,-42.64,38.33,45.28,0,0,,0,0,30,361
14802,GIL-ST1,ARIZONA,3337413448,Gila River Power Station,337413448,18,1.01503,18.271,-17.92,0,0,0,0,,0,0,14,141
45447,KFALL ST,NORTHWEST,3337428363,Klamath Falls,337428363,18,1.01,18.18,-19.27,2.17,88.91,164.5,-13.32,,0,0,40,484
45448,KFALLCT1,NORTHWEST,3337428363,Klamath Falls,337428363,18,1.01,18.18,-18.14,1.88,74.89,159.5,-8.92,,0,0,40,484
47589,CHEH G2,NORTHWEST,3353097789,Napavine,353097789,18,1.01,18.18,-11.02,2.85,91.35,157.8,44.35,,0,0,40,400
47588,CHEH G1,NORTHWEST,3353097789,Napavine,353097789,18,1.01,18.18,-11.02,2.85,91.35,157.8,44.35,,0,0,40,400
47590,CHEH S1,NORTHWEST,3353097789,Napavine,353097789,18,1.01,18.18,-10.85,13.13,109.91,197.2,56.12,,0,0,40,400
47641,HPP S1,NORTHWEST,3337414608,Hermiston Power Project,337414608,18,1.01,18.18,-0.58,,,168.4,-8.33,,0,0,40,404
47640,HPP G2,NORTHWEST,3337414608,Hermiston Power Project,337414608,18,1.01,18.18,-0.06,,,194.4,-6.67,,0,0,40,404
47639,HPP G1,NORTHWEST,3337414608,Hermiston Power Project,337414608,18,1.01,18.18,-0.06,,,194.4,-6.67,,0,0,40,404
35306,RUSELST1,PG AND E,3337411487,East Shore,337411487,18,1.01,18.18,-36.21,224.47,60.17,254,40.24,,0,0,30,316
26150,VALLEY8G,LADWP,3337431469,Valley Generating Station,337431469,18,1.0095,18.171,-48.64,130.21,118.09,0,0,,0,0,26,281
33106,PTSB  6,PG AND E,3337420869,Pittsburg (MIR),337420869,18,1.00139,18.025,-41.2,158.4,60.6,0,0,,0,0,30,361
36409,MORRO 3,PG AND E,3337418699,Morro Bay,337418699,18,1.00134,18.024,-47.04,117.99,41.76,0,0,,0,0,30,361
33105,PTSB  5,PG AND E,3337420869,Pittsburg (MIR),337420869,18,1.00105,18.019,-41.18,174.87,67.53,0,0,,0,0,30,361
36410,MORRO 4,PG AND E,3337418699,Morro Bay,337418699,18,1.00097,18.017,-47.03,119.66,42.09,0,0,,0,0,30,361
26004,CASTAI1G,LADWP,3337408867,Castaic,337408867,18,1,18,-42.17,78.74,37.57,174.16,-31,,0,0,26,281
15142,DBG-ST1,ARIZONA,3337410854,Desert Basin,337410854,18,1,18,-23.95,49.32,69.87,100,15.83,,0,0,14,158
15926,SANTN 5S,ARIZONA,3337422856,Santan,337422856,18,1,18,-28.91,242.88,191.78,162.88,108.48,,0,0,14,158
15167,MES-CT3,ARIZONA,3337418040,Mesquite Power,337418040,18,1,18,-13.57,-1.03,48.54,95,0.41,,0,0,14,158
15168,MES-CT4,ARIZONA,3337418040,Mesquite Power,337418040,18,1,18,-13.57,-1.03,48.54,95,0.41,,0,0,14,158
15166,MES-ST1,ARIZONA,3337418040,Mesquite Power,337418040,18,1,18,-12.03,-6.26,90.95,250,3.74,,0,0,14,158
15169,MES-ST2,ARIZONA,3337418040,Mesquite Power,337418040,18,1,18,-12.03,-6.26,90.95,250,3.74,,0,0,14,158
15164,MES-CT1,ARIZONA,3337418040,Mesquite Power,337418040,18,1,18,-13.15,-1.03,48.54,105,1.1,,0,0,14,158
15165,MES-CT2,ARIZONA,3337418040,Mesquite Power,337418040,18,1,18,-13.15,-1.03,48.54,105,1.1,,0,0,14,158
35077,ELKHIL2G,PG AND E,3337411728,Elk Hills Power Project,337411728,18,1,18,-30.96,51.49,73.74,166.8,28.15,,0,0,30,361
35076,ELKHIL1G,PG AND E,3337411728,Elk Hills Power Project,337411728,18,1,18,-30.96,51.49,73.74,166.8,28.15,,0,0,30,361
35078,ELKHIL3G,PG AND E,3337411728,Elk Hills Power Project,337411728,18,1,18,-29.75,54.48,72.26,200,30.38,,0,0,30,361
35079,TEXSUNST,PG AND E,3341135433,Sunrise Power Project,341135433,18,1,18,-24.29,7.48,68.25,222,15.31,,0,0,30,361
64132,VALMY G2,SIERRA,3337419610,North Valmy,337419610,18,1,18,-35.89,13.5,6.75,275,-53.78,,0,0,64,641
64954,TRACYW10,SIERRA,3337429216,Tracy & Clark Mountain,337429216,18,1,18,-33.81,5.5,1.77,150,-27.45,,0,0,64,641
36223,DUKMOSS3,PG AND E,3337418723,Moss Landing (DUENNO),337418723,18,1,18,-36.58,56.39,37.02,170,-21.38,,0,0,30,361
35883,MEC STG1,PG AND E,3337418053,Metcalf Energy Center,337418053,18,1,18,-36.97,105.27,31.81,215,-36.95,,0,0,30,361
35881,MEC CTG1,PG AND E,3337418053,Metcalf Energy Center,337418053,18,1,18,-38.07,101.15,31.65,180,-40,,0,0,30,361
35882,MEC CTG2,PG AND E,3337418053,Metcalf Energy Center,337418053,18,1,18,-38.07,101.15,31.65,180,-40,,0,0,30,361
47577,FREDST G,NORTHWEST,3353097497,Frederickson (PSPL),353097497,18,1,18,-18.49,,,159.5,-44.68,,0,0,40,400
47216,RVR RD C,NORTHWEST,3352750116,River Road,352750116,18,1,18,-20.86,99.86,52.36,250,23.27,,0,0,40,456
31923,COLUSGT1,PG AND E,3341135521,Tap,341135521,18,1,18,-20.16,54.16,82.01,190,47.71,,0,0,30,303
58187,CECGT,ALBERTA,3337430291,Bedding,337430291,18,1,18,-12.03,103.66,61.69,157,48.37,,0,0,54,586
31925,COLUSST1,PG AND E,3341135521,Tap,341135521,18,1,18,-21.5,83.22,163.16,310,87.44,,0,0,30,303
31924,COLUSGT2,PG AND E,3341135521,Tap,341135521,18,1,18,-20.14,54.05,81.71,190,47.59,,0,0,30,303
48516,COYO G2,NORTHWEST,3337410234,Coyote Springs,337410234,18,1,18,0.87,3.45,112.1,160,13.95,,0,0,40,440
45456,HERM 2G,NORTHWEST,3337414608,Hermiston Power Project,337414608,18,1,18,4.55,,,159.5,7.26,,0,0,40,475
45454,HERM 1G,NORTHWEST,3337414608,Hermiston Power Project,337414608,18,1,18,4.55,,,159.5,7.26,,0,0,40,475
57274,MACKAY2,ALBERTA,3337509719,MacKay,337509719,18,1,18,0.7,90.9,58.79,175.7,58.54,,0,0,54,578
33118,GATEWAY1,PG AND E,3360295330,Gateway (PG),360295330,18,1,18,-28.99,103.75,52.4,201,13.71,,0,0,30,361
33120,GATEWAY3,PG AND E,3360295330,Gateway (PG),360295330,18,1,18,-28.85,96.16,48.28,189,12.9,,0,0,30,361
33119,GATEWAY2,PG AND E,3360295330,Gateway (PG),360295330,18,1,18,-28.85,96.16,48.28,189,12.9,,0,0,30,361
32900,CRCKTCOG,PG AND E,3337410341,Crockett Cogen,337410341,18,1,18,-35.75,164.14,53.38,202,16.37,,0,0,30,396
33111,LMECCT2,PG AND E,3337417085,Los Medanos Energy Center,337417085,18,1,18,-35.64,143.75,-20.88,178,-43.51,,0,0,30,361
33112,LMECCT1,PG AND E,3337417085,Los Medanos Energy Center,337417085,18,1,18,-35.64,143.75,-20.88,178,-43.51,,0,0,30,361
33113,LMECST1,PG AND E,3337417085,Los Medanos Energy Center,337417085,18,1,18,-35.05,145.95,-19.73,200,-40.69,,0,0,30,361
33110,DEC CTG3,PG AND E,3337410791,Delta Energy Center (CPN),337410791,18,1,18,-33.69,96.86,25.72,185,1.04,,0,0,30,361
33109,DEC CTG2,PG AND E,3337410791,Delta Energy Center (CPN),337410791,18,1,18,-33.69,96.86,25.72,185,1.04,,0,0,30,361
33108,DEC CTG1,PG AND E,3337410791,Delta Energy Center (CPN),337410791,18,1,18,-33.69,96.86,25.72,185,1.04,,0,0,30,361
15147,ARL-ST1,ARIZONA,3337406487,Arlington Valley,337406487,18,0.99953,17.992,-19.82,0,0,0,0,,0,0,14,158
15146,ARL-CT2,ARIZONA,3337406487,Arlington Valley,337406487,18,0.99953,17.992,-19.82,0,0,0,0,,0,0,14,158
15145,ARL-CT1,ARIZONA,3337406487,Arlington Valley,337406487,18,0.99953,17.992,-19.82,0,0,0,0,,0,0,14,158
65393,CURRNTS1,PACE,3337410456,Currant Creek,337410456,18,0.9989,17.98,-3.33,,,240,-30.43,,0,0,65,656
24048,ELSEG4 G,SOCALIF,3337411677,El Segundo,337411677,18,0.99763,17.957,-56.02,120.79,30.16,0,0,,0,0,24,241
24047,ELSEG3 G,SOCALIF,3337411677,El Segundo,337411677,18,0.99763,17.957,-56.02,132.79,33.15,0,0,,0,0,24,241
60397,BTMT CT1,IDAHO,3337407288,Hot Springs Windfarm,337407288,18,0.99172,17.851,-19.52,71.93,30.07,0,0,,0,0,60,612
24003,ALAMT3 G,SOCALIF,3337405901,AES Alamitos,337405901,18,0.9888,17.798,-54.83,109.25,49.62,0,0,,0,0,24,241
54129,SUND#1GN,ALBERTA,3337424541,Sundance,337424541,18,0.98045,17.648,-2.88,227.34,40.49,262.9,10,,0,0,54,560
47568,LANCAS G,NORTHWEST,3337416431,Lancaster,337416431,18,0.97959,17.633,11.88,,,171,9.37,,0,0,40,440
54338,SUND#2GN,ALBERTA,3337424541,Sundance,337424541,18,0.97935,17.628,-2.27,210.65,36.56,262.7,10,,0,0,54,560
24985,TOT276L4,SOCALIF,,,,18,0.97749,17.595,-33.16,0.43,36.28,0,0,,0,0,24,944
24984,TOT276L3,SOCALIF,,,,18,0.97749,17.595,-33.16,0.43,36.28,0,0,,0,0,24,944
24982,TOT276L1,SOCALIF,,,,18,0.97749,17.595,-33.16,0.43,36.28,0,0,,0,0,24,944
24983,TOT276L2,SOCALIF,,,,18,0.97749,17.595,-33.16,0.43,36.28,0,0,,0,0,24,944
14968,WPCC5ST1,ARIZONA,3337432295,West Phoenix CC4 & CC5,337432295,16.5,1.05,17.325,-22.59,114.25,39.63,199.7,63.28,,0,0,14,141
43907,PORTW S1,NORTHWEST,3337421123,Port Of Washington,337421123,16.5,1.04014,17.162,-11.5,,,153,82,,0,0,40,450
19032,HOVRN1N2,ARIZONA,3337414883,Hoover NV,337414883,16.5,1.04,17.16,-22.91,39.24,21.48,100,18.88,,0,0,14,191
19034,HOVRN5N6,ARIZONA,3337414883,Hoover NV,337414883,16.5,1.04,17.16,-20.06,60.88,31.48,210,33.91,,0,0,14,191
19028,HOVRA1A2,ARIZONA,3337414882,Hoover AZ,337414882,16.5,1.04,17.16,-17.91,53.63,22.81,209,25.29,,0,0,14,191
19035,HOVRN7N8,ARIZONA,3337414883,Hoover NV,337414883,16.5,1.04,17.16,-19.74,62.06,31.62,219,34.72,,0,0,14,191
19033,HOVRN3N4,ARIZONA,3337414883,Hoover NV,337414883,16.5,1.04,17.16,-17.37,55,22.97,220,26.5,,0,0,14,191
29904,ELSEG5GT,SOCALIF,3337411677,El Segundo,337411677,16.5,1.03,16.995,-50.11,128.07,37.2,190,69.98,,0,0,24,241
29902,ELSEG7GT,SOCALIF,3337411677,El Segundo,337411677,16.5,1.03,16.995,-50.11,128.07,37.2,190,69.98,,0,0,24,241
47675,MNTFRM G,NORTHWEST,3337417033,Mint Farm Energy Center LLC,337417033,18,0.94349,16.983,-15.42,,,160,-68.3,,0,0,40,401
20010,CCBC-U1,MEXICO-CFE,3337421271,Presidente Juarez (Rosarito),337421271,16.5,1.02,16.83,-47.29,108.71,10.25,160,15.63,,0,0,20,203
47598,GRYHB S1,NORTHWEST,3337413854,Grays Harbor Energy Facility,337413854,18,0.93062,16.751,-10.28,,,260.1,-100,,0,0,40,400
47597,GRYHB G2,NORTHWEST,3337413854,Grays Harbor Energy Facility,337413854,18,0.92796,16.703,-10.99,,,179.4,-80,,0,0,40,400
47596,GRYHB G1,NORTHWEST,3337413854,Grays Harbor Energy Facility,337413854,18,0.92796,16.703,-10.99,,,179.4,-80,,0,0,40,400
33190,MARSHCT3,PG AND E,,,,16.5,1.01,16.665,-29.08,100.89,55.37,193.5,32.05,,0,0,30,308
33189,MARSHCT2,PG AND E,3337410014,Contra Costa,337410014,16.5,1.01,16.665,-29.08,100.89,55.37,193.5,32.05,,0,0,30,308
33188,MARSHCT1,PG AND E,3337410014,Contra Costa,337410014,16.5,1.01,16.665,-29.08,100.89,55.37,193.5,32.05,,0,0,30,308
33191,MARSHCT4,PG AND E,,,,16.5,1.01,16.665,-29.08,100.89,55.37,193.5,32.05,,0,0,30,308
67906,LAKSDCT3,PACE,3337416343,Lake Side Power Plant,337416343,16.5,1.00688,16.613,-3.61,0.94,0.68,143.42,-35.15,,0,0,65,655
67908,LAKSDST2,PACE,3337416343,Lake Side Power Plant,337416343,16.5,1.00565,16.593,-2.99,,,181.76,-43.08,,0,0,65,655
51125,MCA 16G5,B.C.HYDRO,,,,16,1.03624,16.58,-4.39,,,0,0,,0,0,50,500
67907,LAKSDCT4,PACE,3337416343,Lake Side Power Plant,337416343,16.5,1.00276,16.546,-3.86,9.11,6.81,143.42,-35.15,,0,0,65,655
60268,CC_CT C1,IDAHO,6.00111E+12,Langley (evi),600110901,16.5,1,16.5,-9.74,119.45,25.55,210,17.14,,0,0,60,600
50637,MCA 16G1,B.C.HYDRO,3337418091,Mica,337418091,16,1.03015,16.482,2.65,3.18,0.23,445.49,-0.06,,0,0,50,500
50638,MCA 16G2,B.C.HYDRO,3337418091,Mica,337418091,16,1.03009,16.481,2.67,0.58,0.28,445.49,-0.08,,0,0,50,500
50639,MCA 16G3,B.C.HYDRO,3337418091,Mica,337418091,16,1.03008,16.481,2.68,0.58,0.28,446.85,-0.1,,0,0,50,500
50640,MCA 16G4,B.C.HYDRO,3337418091,Mica,337418091,16,1.02996,16.479,2.74,0.58,0.28,446.85,-0.05,,0,0,50,500
20188,LRP-U2,MEXICO-CFE,3337416196,La Rosita,337416196,16,1.025,16.4,-38.95,53.6,29.04,120,20.48,,0,0,20,204
20189,LRP-U3,MEXICO-CFE,3337416196,La Rosita,337416196,16,1.025,16.4,-38.95,53.6,29.04,120,20.48,,0,0,20,204
22997,INTBCT,SANDIEGO,3337416196,La Rosita,337416196,16,1.015,16.24,-37.71,-11.99,53.25,180,10.21,,0,0,22,227
20187,LRP-U1,SANDIEGO,3337416196,La Rosita,337416196,16,1.01337,16.214,-40.99,-9.89,32.62,0,0,,0,0,22,204
29209,BLY1ST1,SOCALIF,3337407718,Blythe 2,337407718,16,1.0125,16.2,0.37,0.95,18.19,180,36.82,,0,0,24,949
15161,HGC-CT3,ARIZONA,3337414330,Harquahala Valley,337414330,16,1.01,16.16,-11.41,4,5,190,19.4,,0,0,14,158
51032,REV 16G5,B.C.HYDRO,3337421795,Revelstoke,337421795,16,1.00622,16.099,6.19,1.7,85.73,431.11,-22.15,,0,0,50,500
50646,REV 13G3,B.C.HYDRO,3337421795,Revelstoke,337421795,16,1.00559,16.089,6.49,1.65,81.34,426.51,-21.25,,0,0,50,500
50647,REV 13G4,B.C.HYDRO,3337421795,Revelstoke,337421795,16,1.00557,16.089,6.49,1.65,81.29,426.51,-21.25,,0,0,50,500
50644,REV 13G1,B.C.HYDRO,3337421795,Revelstoke,337421795,16,1.0054,16.086,6.56,1.63,80.57,426.51,-21.15,,0,0,50,500
