TSTimePointResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Bus 40045 (ALLSTON) Frequency,Bus 40051 (ALVEY) Frequency,Bus 40061 (ASHE) Frequency,Bus 40062 (ASHE R1) Frequency,Bus 40086 (BELL S1) Frequency,Bus 40088 (BELL S2) Frequency,Bus 40091 (BELL BPA) Frequency,Bus 40096 (BELL SC) Frequency,Bus 40111 (BIG EDDY) Frequency,Bus 40141 (NBONVL E) Frequency,Bus 40142 (NBONVL W) Frequency,Bus 40155 (BUCKLEY) Frequency,Bus 40230 (CHIEF J1) Frequency,Bus 40232 (CHIEF J2) Frequency,Bus 40233 (CHIEF JO) Frequency,Bus 40287 (COULEE) Frequency,Bus 40288 (COULE R1) Frequency,Bus 40302 (COVINGT4) Frequency,Bus 40306 (COVINGT5) Frequency,Bus 40323 (CUSTER W) Frequency,Bus 40369 (DWORSHAK) Frequency,Bus 40381 (ECHOLAKE) Frequency,Bus 40451 (GAR1EAST) Frequency,Bus 40453 (GAR2EAST) Frequency,Bus 40459 (GARRISON) Frequency,Bus 40488 (GRIZZ R3) Frequency,Bus 40489 (GRIZZLY) Frequency,Bus 40490 (BUCGRI11) Frequency,Bus 40499 (HANFORD) Frequency,Bus 40500 (COUHAN11) Frequency,Bus 40521 (HATWAI) Frequency,Bus 40553 (HOT SPR) Frequency,Bus 40585 (JOHN DAY) Frequency,Bus 40588 (GRIJOH11) Frequency,Bus 40591 (GRIJOH12) Frequency,Bus 40592 (GRIJOH21) Frequency,Bus 40593 (GRIJOH22) Frequency,Bus 40598 (KEELER E) Frequency,Bus 40599 (KEELER W) Frequency,Bus 40601 (KEELER) Frequency,Bus 40629 (LANE) Frequency,Bus 40665 (LIT GOOS) Frequency,Bus 40666 (CEN FERY) Frequency,Bus 40679 (LOW GRAN) Frequency,Bus 40683 (LOW MON) Frequency,Bus 40684 (MALIN R1) Frequency,Bus 40687 (MALIN) Frequency,Bus 40688 (MALIN R3) Frequency,Bus 40693 (MAPLE VL) Frequency,Bus 40699 (MARION) Frequency,Bus 40700 (GRIMAL21) Frequency,Bus 40702 (GRIMAL22) Frequency,Bus 40704 (GRIMAL23) Frequency,Bus 40706 (GRIMAL24) Frequency,Bus 40708 (GRIMAL25) Frequency,Bus 40710 (GRIMAL26) Frequency,Bus 40711 (ECHMAP11) Frequency,Bus 40712 (ECHMAP12) Frequency,Bus 40714 (ALVMAR11) Frequency,Bus 40716 (ASHMAR21) Frequency,Bus 40718 (ASHMAR22) Frequency,Bus 40719 (ASHMAR23) Frequency,Bus 40720 (BUCMAR11) Frequency,Bus 40722 (JOHMAR11) Frequency,Bus 40723 (MCNARY) Frequency,Bus 40749 (MONROE) Frequency,Bus 40750 (CHIMON11) Frequency,Bus 40752 (CUSMON11) Frequency,Bus 40754 (CUSMON21) Frequency,Bus 40774 (NAPAVINE) Frequency,Bus 40797 (OLYMPIA) Frequency,Bus 40809 (OSTRNDER) Frequency,Bus 40821 (PAUL) Frequency,Bus 40827 (PEARL) Frequency,Bus 40834 (PONDROSB) Frequency,Bus 40837 (PONDROSA) Frequency,Bus 40869 (RAVER) Frequency,Bus 40913 (SACJAWEA) Frequency,Bus 40917 (SACJWA T) Frequency,Bus 40941 (SANTIAM) Frequency,Bus 40949 (SATSOP) Frequency,Bus 40957 (SCHULTZ) Frequency,Bus 40958 (COUSCH11) Frequency,Bus 40960 (COUSCH12) Frequency,Bus 40961 (COUSCH21) Frequency,Bus 40962 (COUSCH22) Frequency,Bus 40964 (ECHSCH11) Frequency,Bus 40966 (ECHSCH12) Frequency,Bus 40970 (ECHSCH13) Frequency,Bus 40972 (RAVSCH11) Frequency,Bus 40973 (SICKLER) Frequency,Bus 40974 (RAVSCH12) Frequency,Bus 40976 (RAVSCH31) Frequency,Bus 40978 (RAVSCH41) Frequency,Bus 40986 (SLATT) Frequency,Bus 40989 (SLATT) Frequency,Bus 40996 (BUCSLA11) Frequency,Bus 41001 (SNOK TAP) Frequency,Bus 41007 (SNOKING) Frequency,Bus 41043 (SUMMER L) Frequency,Bus 41044 (MALSUM11) Frequency,Bus 41046 (MALSUM12) Frequency,Bus 41048 (PONSUM11) Frequency,Bus 41051 (TACOMA) Frequency,Bus 41052 (PONSUM12) Frequency,Bus 41054 (PONSUM13) Frequency,Bus 41056 (PONSUM14) Frequency,Bus 41057 (TAFT) Frequency,Bus 41058 (RAVTAC11) Frequency,Bus 41060 (RAVTAC12) Frequency,Bus 41062 (BELTAF11) Frequency,Bus 41064 (DWOTAF11) Frequency,Bus 41066 (DWOTAF12) Frequency,Bus 41068 (GARTAF11) Frequency,Bus 41070 (GARTAF12) Frequency,Bus 41072 (GARTAF21) Frequency,Bus 41074 (GARTAF22) Frequency,Bus 41092 (TROUTD E) Frequency,Bus 41094 (TROUTD W) Frequency,Bus 41095 (TROUTDAL) Frequency,Bus 41113 (VANTAGE) Frequency,Bus 41138 (WAUTOMA) Frequency,Bus 41311 (CELILO1) Frequency,Bus 41312 (CELILO2) Frequency,Bus 41351 (MCNRY S1) Frequency,Bus 41352 (MCNRY S2) Frequency,Bus 41353 (MCNRY S3) Frequency,Bus 41401 (ROCK CK) Frequency,Bus 41402 (ROCK CK) Frequency,Bus 41450 (KNIGHT) Frequency,Bus 41451 (OSTKNI11) Frequency,Bus 41452 (OSTKNI12) Frequency,Bus 41739 (COULEE19) Frequency,Bus 41740 (COULEE20) Frequency,Bus 41741 (COULEE21) Frequency,Bus 41742 (COULEE22) Frequency,Bus 41743 (COULEE23) Frequency,Bus 41744 (COULEE24) Frequency,Bus 43049 (BOARD F) Frequency,Bus 43115 (COYO M1) Frequency,Bus 43123 (COYOTE) Frequency,Bus 43485 (ROUND BU) Frequency,Bus 44086 (JDA PH1) Frequency,Bus 44087 (JDA PH2) Frequency,Bus 44088 (JDA PH3) Frequency,Bus 44089 (JDA PH4) Frequency,Bus 44166 (CHJ PH5) Frequency,Bus 44167 (CHJ PH6) Frequency,Bus 44217 (LGS PH1) Frequency,Bus 44237 (LWG PH1) Frequency,Bus 44257 (LMN PH1) Frequency,Bus 44284 (LONGHORN) Frequency,Bus 45029 (BURNS) Frequency,Bus 45030 (BURSUM11) Frequency,Bus 45035 (CAPTJACK) Frequency,Bus 45040 (CAPPON11) Frequency,Bus 45041 (CAPPON12) Frequency,Bus 45042 (CAPPON13) Frequency,Bus 45043 (CAPPON14) Frequency,Bus 45044 (CAPPON15) Frequency,Bus 45046 (CAPPON16) Frequency,Bus 45095 (DIXONVLE) Frequency,Bus 45096 (ALVDIX11) Frequency,Bus 45197 (MERIDINP) Frequency,Bus 45199 (DIXMER11) Frequency,Bus 45262 (KFALLS) Frequency,Bus 47638 (HERMCALP) Frequency,Bus 47741 (CENTR P1) Frequency,Bus 47745 (CENTR P2) Frequency,Bus 50206 (CUSING11) Frequency,Bus 50208 (CUSING21) Frequency
36.666667,59.7906,59.7835,59.7775,59.7775,59.7562,59.7562,59.757,59.7656,59.7829,59.7889,59.7889,59.7815,59.7763,59.7763,59.7767,59.7748,59.7745,59.7821,59.7821,59.7824,59.7562,59.7816,59.7436,59.7436,59.7329,59.7813,59.7814,59.7815,59.7778,59.7765,59.7616,59.7426,59.782,60,60,59.782,59.7815,59.7883,59.7885,59.7878,59.7838,59.7713,59.7699,59.7678,59.7743,59.7808,59.7808,59.7808,59.7818,59.7837,59.781,59.7814,59.7811,59.7811,59.7809,59.7813,59.7816,59.7818,59.7832,59.7791,59.7803,59.7824,59.7828,59.783,59.78,59.7817,59.7793,59.7818,59.7819,59.7905,59.7899,59.7856,59.79,59.7863,59.7813,59.781,59.782,59.7768,59.7767,59.7837,59.7905,59.779,59.78,59.7772,59.78,59.7772,59.7811,59.7791,59.7771,59.7791,59.7783,59.7766,59.7804,59.7803,59.7808,59.7808,59.7806,59.7818,59.782,59.7787,59.7769,59.7793,59.78,59.7823,59.78,59.7791,59.7791,59.7477,59.782,59.7821,59.7569,59.7641,59.7565,59.725,59.7367,59.725,59.7367,59.7868,59.7868,59.786,59.7782,59.7787,59.7829,59.7829,59.7806,59.7806,59.7806,59.7815,59.7815,59.7824,59.7842,59.7842,59.7748,59.7748,59.7748,59.7748,59.7748,59.7748,59.7809,59.7846,59.7805,59.7816,59.7821,59.7821,59.782,59.782,59.7767,59.7767,59.7713,59.7677,59.7742,59.7804,59.78,59.7686,59.7809,59.7811,59.7809,59.781,59.781,59.7811,59.7811,59.7831,59.7828,59.7825,59.782,59.7816,59.7802,59.79,59.79,59.7823,59.7823
36.683333,59.7893,59.7825,59.7763,59.7763,59.7555,59.7555,59.7565,59.7644,59.7818,59.7878,59.7878,59.7806,59.7749,59.7749,59.7753,59.7734,59.7732,59.7808,59.7808,59.7819,59.756,59.7804,59.7442,59.7442,59.7345,59.7805,59.7806,59.7806,59.7766,59.7752,59.761,59.7428,59.781,60,60,59.781,59.7807,59.7871,59.7873,59.7866,59.7827,59.7704,59.7691,59.767,59.7732,59.7803,59.7803,59.7803,59.7806,59.7827,59.7804,59.7806,59.7804,59.7804,59.7804,59.7805,59.7804,59.7806,59.7823,59.7779,59.7791,59.7813,59.7817,59.7819,59.7789,59.7807,59.7781,59.7808,59.7809,59.7892,59.7885,59.7845,59.7887,59.7852,59.7806,59.7802,59.7807,59.7757,59.7757,59.7827,59.7892,59.7777,59.7787,59.7759,59.7787,59.7759,59.7799,59.7778,59.7758,59.7778,59.7769,59.7752,59.7791,59.779,59.7798,59.7798,59.7795,59.7807,59.7809,59.7782,59.7764,59.7788,59.7794,59.7811,59.7794,59.7786,59.7786,59.7479,59.7807,59.7808,59.7564,59.7635,59.7562,59.7273,59.7379,59.7273,59.7379,59.7856,59.7856,59.7849,59.7769,59.7775,59.7818,59.7818,59.7794,59.7795,59.7795,59.7804,59.7804,59.7813,59.7831,59.7831,59.7734,59.7734,59.7734,59.7734,59.7734,59.7734,59.7798,59.7835,59.7794,59.7809,59.7811,59.7811,59.781,59.781,59.7753,59.7753,59.7703,59.7669,59.7732,59.7793,59.7795,59.7684,59.7804,59.7805,59.7804,59.7805,59.7805,59.7805,59.7805,59.7822,59.7819,59.7817,59.7813,59.781,59.7791,59.7887,59.7887,59.7818,59.7818
36.7,59.7879,59.7814,59.7751,59.7752,59.755,59.755,59.7562,59.7634,59.7807,59.7867,59.7867,59.7796,59.7735,59.7735,59.774,59.7721,59.7719,59.7796,59.7795,59.7813,59.756,59.7792,59.7451,59.7451,59.7365,59.7797,59.7798,59.7796,59.7754,59.7739,59.7607,59.7434,59.78,60,60,59.7799,59.7798,59.7858,59.786,59.7853,59.7816,59.7695,59.7683,59.7663,59.7722,59.7798,59.7798,59.7798,59.7793,59.7816,59.7798,59.7798,59.7798,59.7798,59.7798,59.7798,59.7792,59.7793,59.7813,59.7768,59.778,59.7802,59.7807,59.7809,59.7778,59.7796,59.7769,59.7798,59.7799,59.7877,59.7871,59.7833,59.7873,59.7839,59.7798,59.7795,59.7794,59.7746,59.7746,59.7816,59.7877,59.7764,59.7774,59.7746,59.7774,59.7746,59.7787,59.7765,59.7745,59.7765,59.7756,59.774,59.7778,59.7777,59.7787,59.7787,59.7784,59.7796,59.7797,59.7777,59.776,59.7783,59.7787,59.7798,59.7787,59.778,59.778,59.7484,59.7794,59.7795,59.7561,59.763,59.7562,59.7302,59.7395,59.7302,59.7395,59.7844,59.7844,59.7837,59.7757,59.7764,59.7807,59.7807,59.7783,59.7783,59.7784,59.7793,59.7793,59.7802,59.7819,59.7819,59.7721,59.7721,59.7721,59.7721,59.7721,59.7721,59.7788,59.7823,59.7783,59.78,59.78,59.78,59.78,59.78,59.774,59.774,59.7695,59.7663,59.7722,59.7782,59.779,59.7684,59.7799,59.7799,59.78,59.7799,59.7799,59.7799,59.7799,59.7813,59.7811,59.7809,59.7806,59.7803,59.778,59.7873,59.7873,59.7812,59.7812
36.716667,59.7865,59.7804,59.774,59.7741,59.7548,59.7548,59.7562,59.7626,59.7796,59.7855,59.7855,59.7786,59.7721,59.7722,59.7727,59.7709,59.7706,59.7782,59.7782,59.7806,59.7562,59.7779,59.7464,59.7464,59.739,59.7789,59.779,59.7787,59.7743,59.7728,59.7606,59.7443,59.7789,60,60,59.7789,59.779,59.7844,59.7846,59.784,59.7805,59.7688,59.7676,59.7658,59.7713,59.7793,59.7793,59.7793,59.778,59.7804,59.7792,59.779,59.7791,59.7791,59.7793,59.779,59.7779,59.778,59.7803,59.7757,59.7769,59.7791,59.7796,59.7798,59.7767,59.7785,59.7757,59.7788,59.779,59.7862,59.7856,59.782,59.7858,59.7827,59.779,59.7787,59.7781,59.7736,59.7736,59.7804,59.7862,59.7752,59.7762,59.7733,59.7762,59.7733,59.7774,59.7752,59.7732,59.7753,59.7742,59.7727,59.7766,59.7765,59.7777,59.7777,59.7773,59.7784,59.7786,59.7772,59.7755,59.7778,59.7781,59.7784,59.7781,59.7775,59.7775,59.7493,59.7781,59.7782,59.7561,59.7627,59.7564,59.7335,59.7416,59.7335,59.7416,59.7831,59.7831,59.7824,59.7745,59.7752,59.7796,59.7796,59.7772,59.7772,59.7772,59.7783,59.7783,59.7791,59.7807,59.7807,59.7709,59.7709,59.7709,59.7709,59.7709,59.7709,59.7777,59.7811,59.7772,59.7792,59.7789,59.7789,59.7789,59.7789,59.7727,59.7727,59.7688,59.7657,59.7713,59.7771,59.7785,59.7684,59.7794,59.7793,59.7795,59.7794,59.7794,59.7792,59.7792,59.7803,59.7802,59.7801,59.7799,59.7797,59.7769,59.7858,59.7858,59.7807,59.7807
36.733333,59.7849,59.7793,59.773,59.773,59.7549,59.7549,59.7564,59.7619,59.7785,59.7842,59.7842,59.7776,59.7709,59.7709,59.7715,59.7697,59.7695,59.777,59.7769,59.78,59.7567,59.7767,59.748,59.748,59.7419,59.7781,59.7782,59.7777,59.7732,59.7716,59.7606,59.7456,59.7778,60,60,59.7778,59.7781,59.783,59.7832,59.7826,59.7793,59.7682,59.7671,59.7654,59.7705,59.7788,59.7788,59.7788,59.7768,59.7793,59.7786,59.7781,59.7784,59.7784,59.7787,59.7782,59.7767,59.7768,59.7793,59.7746,59.7758,59.7779,59.7786,59.7787,59.7757,59.7774,59.7746,59.7778,59.778,59.7846,59.784,59.7807,59.7842,59.7814,59.7783,59.778,59.7768,59.7727,59.7727,59.7793,59.7846,59.774,59.7749,59.7721,59.7749,59.7721,59.7762,59.774,59.772,59.774,59.7729,59.7716,59.7753,59.7752,59.7766,59.7766,59.7762,59.7773,59.7775,59.7767,59.7751,59.7774,59.7774,59.7771,59.7774,59.777,59.777,59.7505,59.7768,59.7769,59.7563,59.7625,59.7569,59.7373,59.7441,59.7373,59.7441,59.7817,59.7817,59.7811,59.7733,59.7741,59.7785,59.7785,59.776,59.7761,59.7761,59.7772,59.7772,59.7779,59.7795,59.7795,59.7697,59.7697,59.7697,59.7697,59.7697,59.7697,59.7767,59.7799,59.7762,59.7784,59.7779,59.7779,59.7779,59.7778,59.7715,59.7715,59.7681,59.7654,59.7705,59.7761,59.7779,59.7685,59.7789,59.7786,59.779,59.7788,59.7788,59.7786,59.7786,59.7793,59.7792,59.7792,59.7791,59.779,59.7758,59.7842,59.7842,59.7801,59.7801
36.75,59.7833,59.7782,59.772,59.772,59.7552,59.7552,59.7569,59.7615,59.7774,59.7829,59.7829,59.7767,59.7697,59.7697,59.7703,59.7687,59.7685,59.7757,59.7757,59.7794,59.7574,59.7755,59.7499,59.7499,59.7452,59.7773,59.7773,59.7767,59.7722,59.7706,59.7609,59.7472,59.7768,60,60,59.7768,59.7773,59.7815,59.7817,59.7812,59.7782,59.7677,59.7667,59.7651,59.7698,59.7782,59.7782,59.7782,59.7756,59.7781,59.778,59.7773,59.7778,59.7778,59.7781,59.7774,59.7755,59.7756,59.7783,59.7735,59.7747,59.7768,59.7775,59.7776,59.7746,59.7764,59.7735,59.7768,59.777,59.783,59.7824,59.7794,59.7826,59.78,59.7775,59.7772,59.7756,59.7718,59.7718,59.7781,59.783,59.7728,59.7738,59.771,59.7738,59.771,59.775,59.7729,59.7709,59.7729,59.7717,59.7705,59.7741,59.774,59.7756,59.7756,59.7752,59.7762,59.7763,59.7763,59.7746,59.7769,59.7768,59.7758,59.7768,59.7764,59.7764,59.752,59.7756,59.7756,59.7568,59.7626,59.7576,59.7415,59.7469,59.7415,59.7469,59.7804,59.7804,59.7798,59.7722,59.7731,59.7774,59.7774,59.7749,59.775,59.775,59.7761,59.7761,59.7768,59.7783,59.7782,59.7687,59.7687,59.7687,59.7687,59.7687,59.7687,59.7757,59.7787,59.7751,59.7776,59.7768,59.7768,59.7768,59.7768,59.7703,59.7703,59.7676,59.7651,59.7698,59.775,59.7774,59.7686,59.7783,59.778,59.7785,59.7782,59.7782,59.778,59.778,59.7783,59.7783,59.7783,59.7784,59.7784,59.7747,59.7826,59.7826,59.7795,59.7795
36.766667,59.7817,59.7772,59.7711,59.7711,59.7558,59.7558,59.7576,59.7612,59.7763,59.7816,59.7816,59.7757,59.7687,59.7687,59.7693,59.7677,59.7676,59.7745,59.7745,59.7787,59.7584,59.7743,59.7522,59.7522,59.7488,59.7765,59.7766,59.7758,59.7713,59.7697,59.7614,59.7492,59.7758,60,60,59.7757,59.7765,59.7801,59.7802,59.7797,59.777,59.7673,59.7664,59.765,59.7692,59.7777,59.7777,59.7777,59.7744,59.777,59.7774,59.7765,59.7771,59.7771,59.7775,59.7766,59.7743,59.7744,59.7773,59.7726,59.7737,59.7757,59.7764,59.7765,59.7737,59.7754,59.7725,59.7759,59.7761,59.7813,59.7808,59.7781,59.7809,59.7787,59.7767,59.7765,59.7744,59.771,59.771,59.777,59.7813,59.7717,59.7726,59.77,59.7726,59.77,59.7738,59.7718,59.7699,59.7718,59.7706,59.7695,59.773,59.7729,59.7746,59.7746,59.7742,59.7752,59.7753,59.7758,59.7743,59.7764,59.7762,59.7746,59.7762,59.7759,59.7759,59.7538,59.7744,59.7744,59.7576,59.7628,59.7586,59.7462,59.7501,59.7462,59.7501,59.779,59.779,59.7785,59.7712,59.7721,59.7763,59.7763,59.7739,59.7739,59.7739,59.7751,59.7751,59.7757,59.7771,59.777,59.7677,59.7677,59.7677,59.7677,59.7677,59.7677,59.7747,59.7775,59.7741,59.7768,59.7758,59.7758,59.7758,59.7758,59.7693,59.7693,59.7672,59.765,59.7691,59.7741,59.7769,59.7689,59.7778,59.7774,59.778,59.7776,59.7776,59.7773,59.7773,59.7773,59.7774,59.7775,59.7776,59.7777,59.7737,59.7809,59.7809,59.779,59.779
36.783333,59.78,59.7761,59.7702,59.7703,59.7567,59.7567,59.7586,59.7611,59.7752,59.7802,59.7802,59.7748,59.7677,59.7677,59.7684,59.7669,59.7668,59.7733,59.7733,59.7781,59.7596,59.7732,59.7547,59.7547,59.7528,59.7758,59.7758,59.7749,59.7704,59.7688,59.762,59.7516,59.7748,60,60,59.7747,59.7757,59.7786,59.7787,59.7783,59.7759,59.767,59.7663,59.7651,59.7686,59.7772,59.7772,59.7772,59.7733,59.7759,59.7769,59.7758,59.7764,59.7764,59.777,59.7759,59.7732,59.7733,59.7763,59.7717,59.7728,59.7747,59.7754,59.7754,59.7727,59.7744,59.7716,59.775,59.7752,59.7796,59.7791,59.7769,59.7792,59.7773,59.776,59.7758,59.7732,59.7703,59.7703,59.7759,59.7796,59.7707,59.7716,59.7691,59.7716,59.7691,59.7728,59.7708,59.7689,59.7708,59.7696,59.7687,59.7719,59.7718,59.7737,59.7737,59.7733,59.7742,59.7742,59.7754,59.7739,59.776,59.7756,59.7734,59.7756,59.7755,59.7755,59.7558,59.7732,59.7733,59.7585,59.7632,59.7597,59.7512,59.7536,59.7512,59.7536,59.7776,59.7776,59.7771,59.7703,59.7712,59.7752,59.7752,59.7729,59.7729,59.7729,59.7742,59.7742,59.7746,59.7759,59.7758,59.7669,59.7669,59.7669,59.7669,59.7669,59.7669,59.7738,59.7763,59.7732,59.776,59.7748,59.7748,59.7748,59.7748,59.7684,59.7684,59.767,59.7651,59.7686,59.7731,59.7764,59.7692,59.7773,59.7768,59.7775,59.7771,59.7771,59.7767,59.7767,59.7763,59.7765,59.7766,59.7769,59.7771,59.7728,59.7793,59.7793,59.7784,59.7784
36.8,59.7783,59.7751,59.7695,59.7695,59.7578,59.7578,59.7597,59.7612,59.7742,59.7788,59.7788,59.774,59.7669,59.7669,59.7676,59.7663,59.7662,59.7722,59.7722,59.7775,59.761,59.7722,59.7575,59.7575,59.757,59.7751,59.7751,59.7741,59.7696,59.7681,59.7629,59.7542,59.7739,60,60,59.7738,59.7749,59.7771,59.7772,59.7768,59.7749,59.7669,59.7663,59.7653,59.7682,59.7767,59.7767,59.7767,59.7722,59.7748,59.7763,59.775,59.7758,59.7758,59.7765,59.7752,59.7722,59.7722,59.7754,59.7709,59.7719,59.7737,59.7745,59.7744,59.7719,59.7735,59.7707,59.7741,59.7743,59.7779,59.7774,59.7756,59.7776,59.776,59.7753,59.7751,59.7721,59.7697,59.7697,59.7748,59.7779,59.7698,59.7706,59.7683,59.7706,59.7683,59.7717,59.7699,59.7681,59.7699,59.7686,59.7679,59.7709,59.7708,59.7729,59.7729,59.7724,59.7732,59.7733,59.775,59.7736,59.7756,59.7751,59.7723,59.7751,59.775,59.775,59.7581,59.7721,59.7722,59.7597,59.7637,59.7611,59.7564,59.7573,59.7564,59.7573,59.7763,59.7763,59.7759,59.7694,59.7704,59.7742,59.7742,59.772,59.772,59.772,59.7733,59.7733,59.7736,59.7747,59.7747,59.7663,59.7663,59.7663,59.7662,59.7662,59.7662,59.7729,59.7751,59.7723,59.7752,59.7739,59.7739,59.7739,59.7739,59.7676,59.7676,59.7669,59.7653,59.7682,59.7723,59.776,59.7696,59.7768,59.7762,59.777,59.7765,59.7765,59.7761,59.7761,59.7754,59.7757,59.7758,59.7762,59.7765,59.7719,59.7776,59.7776,59.7778,59.7779
36.816667,59.7767,59.7741,59.7689,59.7689,59.7591,59.7591,59.7611,59.7616,59.7733,59.7774,59.7774,59.7732,59.7662,59.7662,59.7669,59.7657,59.7657,59.7712,59.7712,59.7769,59.7626,59.7712,59.7606,59.7606,59.7615,59.7744,59.7744,59.7733,59.769,59.7675,59.7639,59.7571,59.773,60,60,59.7729,59.7742,59.7756,59.7758,59.7754,59.7738,59.7669,59.7664,59.7657,59.768,59.7763,59.7763,59.7763,59.7713,59.7738,59.7758,59.7744,59.7752,59.7752,59.776,59.7745,59.7712,59.7713,59.7745,59.7701,59.7711,59.7728,59.7735,59.7734,59.7711,59.7727,59.77,59.7733,59.7736,59.7762,59.7758,59.7744,59.7759,59.7748,59.7746,59.7744,59.7711,59.7692,59.7692,59.7738,59.7762,59.769,59.7698,59.7676,59.7698,59.7676,59.7708,59.7691,59.7674,59.7691,59.7678,59.7673,59.77,59.7699,59.7721,59.7721,59.7716,59.7723,59.7724,59.7747,59.7734,59.7752,59.7745,59.7712,59.7745,59.7746,59.7746,59.7607,59.7711,59.7711,59.7611,59.7645,59.7627,59.7619,59.7613,59.7619,59.7613,59.775,59.775,59.7746,59.7687,59.7697,59.7733,59.7733,59.7711,59.7711,59.7712,59.7724,59.7724,59.7727,59.7736,59.7736,59.7657,59.7657,59.7657,59.7657,59.7657,59.7657,59.7721,59.774,59.7715,59.7745,59.773,59.773,59.773,59.773,59.7669,59.7669,59.7669,59.7657,59.7679,59.7715,59.7755,59.77,59.7763,59.7757,59.7766,59.776,59.776,59.7756,59.7756,59.7745,59.7749,59.775,59.7756,59.7759,59.7711,59.7759,59.7759,59.7773,59.7773
36.833333,59.775,59.7732,59.7684,59.7684,59.7607,59.7607,59.7627,59.7621,59.7724,59.776,59.776,59.7724,59.7656,59.7656,59.7663,59.7653,59.7653,59.7702,59.7702,59.7764,59.7644,59.7703,59.7638,59.7638,59.7661,59.7737,59.7737,59.7725,59.7684,59.7671,59.7651,59.7602,59.7722,60,60,59.7721,59.7735,59.7742,59.7743,59.7741,59.7729,59.767,59.7667,59.7662,59.7678,59.7758,59.7758,59.7758,59.7704,59.7728,59.7753,59.7737,59.7747,59.7747,59.7755,59.7739,59.7703,59.7704,59.7736,59.7695,59.7704,59.7719,59.7727,59.7725,59.7704,59.7719,59.7693,59.7725,59.7728,59.7746,59.7742,59.7733,59.7743,59.7735,59.774,59.7739,59.7702,59.7688,59.7688,59.7729,59.7746,59.7683,59.769,59.767,59.769,59.767,59.77,59.7684,59.7668,59.7684,59.7671,59.7668,59.7692,59.7691,59.7713,59.7713,59.7709,59.7715,59.7715,59.7744,59.7732,59.7748,59.7741,59.7703,59.7741,59.7743,59.7743,59.7634,59.7702,59.7702,59.7627,59.7653,59.7644,59.7676,59.7655,59.7676,59.7655,59.7737,59.7737,59.7734,59.7681,59.7691,59.7724,59.7724,59.7704,59.7704,59.7704,59.7716,59.7716,59.7718,59.7726,59.7726,59.7653,59.7653,59.7653,59.7653,59.7653,59.7653,59.7714,59.7729,59.7708,59.7738,59.7722,59.7722,59.7722,59.7722,59.7663,59.7663,59.767,59.7662,59.7678,59.7708,59.7751,59.7705,59.7758,59.7752,59.7762,59.7756,59.7756,59.7751,59.7751,59.7736,59.7741,59.7743,59.775,59.7753,59.7704,59.7743,59.7743,59.7768,59.7768
36.85,59.7735,59.7724,59.768,59.768,59.7624,59.7624,59.7645,59.7628,59.7716,59.7747,59.7747,59.7718,59.7652,59.7652,59.7659,59.7651,59.7651,59.7694,59.7694,59.7758,59.7664,59.7696,59.7672,59.7672,59.7709,59.7732,59.7732,59.7719,59.768,59.7667,59.7664,59.7636,59.7714,60,60,59.7714,59.7729,59.7728,59.7729,59.7728,59.772,59.7673,59.7671,59.7669,59.7677,59.7754,59.7754,59.7754,59.7696,59.772,59.7749,59.7731,59.7742,59.7742,59.7751,59.7733,59.7696,59.7696,59.7728,59.769,59.7698,59.7711,59.7719,59.7717,59.7698,59.7712,59.7687,59.7719,59.7722,59.773,59.7726,59.7722,59.7728,59.7724,59.7735,59.7733,59.7694,59.7685,59.7686,59.772,59.773,59.7678,59.7684,59.7666,59.7684,59.7666,59.7692,59.7678,59.7664,59.7678,59.7666,59.7664,59.7685,59.7685,59.7707,59.7707,59.7703,59.7708,59.7708,59.7741,59.773,59.7745,59.7737,59.7694,59.7737,59.774,59.774,59.7663,59.7694,59.7694,59.7645,59.7664,59.7663,59.7734,59.7698,59.7734,59.7698,59.7725,59.7725,59.7723,59.7676,59.7686,59.7716,59.7716,59.7697,59.7697,59.7697,59.7709,59.7709,59.771,59.7716,59.7716,59.7651,59.7651,59.7651,59.7651,59.7651,59.7651,59.7707,59.7719,59.7702,59.7732,59.7715,59.7715,59.7715,59.7715,59.7659,59.7659,59.7673,59.7669,59.7677,59.7701,59.7748,59.7711,59.7754,59.7747,59.7758,59.7751,59.7751,59.7746,59.7746,59.7729,59.7734,59.7736,59.7744,59.7748,59.7698,59.7728,59.7728,59.7763,59.7763
