Time,Bus Grafton345 (1) Frequency,Bus Lake345 (2) Frequency,Bus Hawk345 (3) Frequency,Bus Tiger345 (4) Frequency,Bus Hickory138 (5) Frequency,Bus Elm138 (6) Frequency,Bus Badger345 (7) Frequency,Bus Apple345 (8) Frequency,Bus Sidney345 (9) Frequency,Bus Valley345 (10) Frequency,Bus Apple138 (11) Frequency,Bus Sidney138 (12) Frequency,Bus Walnut138 (13) Frequency,Bus Hawk138 (14) Frequency,Bus Eagle345 (15) Frequency,Bus Tiger138 (16) Frequency,Bus Owl138 (17) Frequency,Bus Oak345 (18) Frequency,Bus Viking345 (19) Frequency,Bus Illini345 (20) Frequency,Bus Bear345 (21) Frequency,Bus Prairie345 (22) Frequency,Bus Dolphin345 (23) Frequency,Bus Valley138 (24) Frequency,Bus Badger138 (25) Frequency,Bus Viking138 (26) Frequency,Bus Ash138 (27) Frequency,Bus Peach138 (28) Frequency,Bus Illini138 (29) Frequency,Bus Bear138 (30) Frequency,Bus Spruce138 (31) Frequency,Bus Parkway138 (32) Frequency,Bus Steel138 (33) Frequency,Bus Rose138 (34) Frequency,Bus Ram345 (35) Frequency,Bus Savoy138 (36) Frequency,Bus Lark138 (37) Frequency,Bus Monarch138 (38) Frequency,Bus Willow138 (39) Frequency,Bus Ram138 (40) Frequency,Bus Homer138 (41) Frequency,Bus Lion345 (42) Frequency
62.833333,59.7882,59.7882,59.7885,59.7893,59.79,59.7897,59.7928,59.79,59.7915,59.7885,59.7901,59.7899,59.7897,59.7898,59.7893,59.7899,59.7898,59.7915,59.7935,59.7922,59.7924,59.7928,59.7942,59.7902,59.7922,59.7934,59.7924,59.7923,59.7921,59.7925,59.7924,59.7921,59.7926,59.7924,59.7885,59.7894,59.7893,59.7893,59.7893,59.7886,59.7893,59.7882
62.866667,59.7874,59.7875,59.7879,59.7891,59.7901,59.7896,59.794,59.7901,59.7922,59.7879,59.7902,59.7899,59.7897,59.7898,59.7891,59.79,59.7897,59.7922,59.7951,59.7932,59.7935,59.7941,59.7961,59.7904,59.7932,59.795,59.7936,59.7935,59.7931,59.7938,59.7936,59.7931,59.7939,59.7937,59.788,59.7891,59.7891,59.789,59.7891,59.7881,59.7891,59.7874
62.9,59.7866,59.7868,59.7873,59.7888,59.7902,59.7894,59.7952,59.7901,59.7928,59.7873,59.7903,59.7899,59.7896,59.7898,59.7889,59.79,59.7897,59.7929,59.7967,59.7941,59.7945,59.7953,59.798,59.7905,59.7942,59.7966,59.7947,59.7946,59.7941,59.7949,59.7948,59.794,59.7951,59.7948,59.7875,59.7889,59.7888,59.7887,59.7888,59.7876,59.7888,59.7866
62.933333,59.7859,59.7862,59.7867,59.7886,59.7902,59.7893,59.7963,59.7901,59.7934,59.7867,59.7904,59.7898,59.7895,59.7897,59.7886,59.7899,59.7896,59.7935,59.7981,59.795,59.7955,59.7965,59.7996,59.7906,59.7951,59.798,59.7957,59.7956,59.795,59.7959,59.7958,59.7949,59.7961,59.7958,59.787,59.7886,59.7886,59.7885,59.7886,59.7871,59.7885,59.7859
62.966667,59.7852,59.7856,59.7862,59.7883,59.7902,59.7892,59.7973,59.7901,59.7939,59.7862,59.7904,59.7898,59.7894,59.7896,59.7884,59.7899,59.7895,59.794,59.7994,59.7958,59.7963,59.7975,59.8012,59.7907,59.7959,59.7992,59.7966,59.7965,59.7957,59.7969,59.7967,59.7957,59.7971,59.7968,59.7865,59.7884,59.7883,59.7882,59.7883,59.7866,59.7883,59.7852
63,59.7845,59.7851,59.7857,59.7881,59.7901,59.789,59.7981,59.7901,59.7943,59.7857,59.7904,59.7897,59.7893,59.7895,59.7881,59.7898,59.7894,59.7944,59.8006,59.7964,59.797,59.7983,59.8025,59.7908,59.7965,59.8003,59.7974,59.7972,59.7964,59.7976,59.7975,59.7963,59.7979,59.7976,59.786,59.7882,59.788,59.7879,59.788,59.7862,59.788,59.7845
63.033333,59.7839,59.7846,59.7852,59.7878,59.7901,59.7888,59.7988,59.79,59.7946,59.7852,59.7904,59.7896,59.7891,59.7894,59.7879,59.7898,59.7892,59.7948,59.8015,59.797,59.7976,59.7991,59.8036,59.7908,59.7971,59.8012,59.7981,59.7978,59.7969,59.7983,59.7981,59.7968,59.7986,59.7982,59.7856,59.7879,59.7878,59.7877,59.7878,59.7858,59.7878,59.784
63.066667,59.7834,59.7842,59.7848,59.7876,59.79,59.7887,59.7994,59.7899,59.7949,59.7848,59.7903,59.7895,59.789,59.7893,59.7876,59.7897,59.7891,59.795,59.8023,59.7974,59.7981,59.7997,59.8045,59.7907,59.7975,59.802,59.7986,59.7983,59.7973,59.7988,59.7986,59.7973,59.7991,59.7987,59.7852,59.7877,59.7876,59.7874,59.7876,59.7854,59.7875,59.7834
63.1,59.783,59.7838,59.7845,59.7874,59.7899,59.7885,59.7997,59.7898,59.795,59.7844,59.7902,59.7893,59.7888,59.7892,59.7874,59.7896,59.7889,59.7952,59.8028,59.7977,59.7984,59.8001,59.8052,59.7907,59.7978,59.8025,59.7989,59.7987,59.7976,59.7991,59.799,59.7975,59.7995,59.7991,59.7849,59.7875,59.7873,59.7872,59.7873,59.7851,59.7873,59.783
63.133333,59.7826,59.7835,59.7842,59.7872,59.7898,59.7883,59.7999,59.7897,59.7951,59.7841,59.7901,59.7892,59.7887,59.789,59.7872,59.7894,59.7888,59.7952,59.8032,59.7978,59.7986,59.8003,59.8056,59.7906,59.7979,59.8028,59.7991,59.7989,59.7978,59.7993,59.7992,59.7977,59.7997,59.7993,59.7846,59.7872,59.7871,59.787,59.7871,59.7848,59.7871,59.7826
63.166667,59.7823,59.7832,59.7839,59.787,59.7896,59.7882,59.8,59.7895,59.795,59.7839,59.79,59.789,59.7885,59.7888,59.787,59.7892,59.7886,59.7952,59.8033,59.7978,59.7986,59.8004,59.8057,59.7904,59.7979,59.8029,59.7991,59.7989,59.7977,59.7994,59.7992,59.7977,59.7997,59.7993,59.7844,59.787,59.7869,59.7868,59.7869,59.7845,59.7869,59.7823
63.2,59.782,59.783,59.7837,59.7868,59.7894,59.7879,59.7998,59.7893,59.7948,59.7836,59.7898,59.7888,59.7883,59.7886,59.7868,59.789,59.7884,59.795,59.8032,59.7976,59.7984,59.8002,59.8056,59.7902,59.7977,59.8028,59.799,59.7987,59.7976,59.7992,59.799,59.7975,59.7995,59.7991,59.7842,59.7868,59.7867,59.7866,59.7867,59.7843,59.7867,59.7821
63.233333,59.7819,59.7829,59.7835,59.7866,59.7892,59.7877,59.7995,59.7891,59.7946,59.7835,59.7895,59.7886,59.7881,59.7884,59.7866,59.7888,59.7882,59.7948,59.8028,59.7973,59.7981,59.7999,59.8053,59.79,59.7974,59.8025,59.7986,59.7984,59.7972,59.7989,59.7987,59.7972,59.7992,59.7988,59.784,59.7866,59.7865,59.7864,59.7865,59.7842,59.7865,59.7819
63.266667,59.7818,59.7828,59.7834,59.7864,59.7889,59.7875,59.799,59.7889,59.7942,59.7834,59.7893,59.7883,59.7878,59.7882,59.7865,59.7886,59.788,59.7944,59.8023,59.7969,59.7976,59.7994,59.8046,59.7897,59.797,59.8019,59.7981,59.7979,59.7968,59.7984,59.7982,59.7967,59.7987,59.7983,59.7839,59.7864,59.7863,59.7862,59.7863,59.7841,59.7863,59.7818
63.3,59.7818,59.7828,59.7834,59.7862,59.7887,59.7873,59.7983,59.7886,59.7937,59.7834,59.789,59.7881,59.7876,59.7879,59.7863,59.7883,59.7877,59.7939,59.8015,59.7963,59.797,59.7987,59.8038,59.7894,59.7964,59.8011,59.7975,59.7972,59.7962,59.7977,59.7976,59.7961,59.798,59.7976,59.7839,59.7863,59.7861,59.786,59.7861,59.784,59.7861,59.7818
63.333333,59.7819,59.7829,59.7834,59.7861,59.7883,59.787,59.7974,59.7883,59.7931,59.7833,59.7886,59.7878,59.7873,59.7876,59.7861,59.788,59.7874,59.7933,59.8005,59.7955,59.7962,59.7979,59.8026,59.7891,59.7956,59.8001,59.7966,59.7964,59.7954,59.7969,59.7967,59.7954,59.7972,59.7968,59.7838,59.7861,59.786,59.7858,59.786,59.784,59.7859,59.7819
63.366667,59.782,59.783,59.7834,59.7859,59.788,59.7868,59.7965,59.788,59.7925,59.7834,59.7883,59.7875,59.7871,59.7874,59.786,59.7877,59.7872,59.7926,59.7994,59.7947,59.7954,59.7969,59.8013,59.7887,59.7948,59.799,59.7957,59.7955,59.7946,59.796,59.7958,59.7946,59.7962,59.7959,59.7839,59.7859,59.7858,59.7857,59.7858,59.784,59.7858,59.7821
63.4,59.7822,59.7832,59.7835,59.7858,59.7877,59.7866,59.7954,59.7877,59.7917,59.7835,59.788,59.7873,59.7869,59.7871,59.7858,59.7874,59.7869,59.7919,59.798,59.7938,59.7944,59.7958,59.7998,59.7883,59.7938,59.7977,59.7947,59.7945,59.7937,59.7949,59.7948,59.7937,59.7952,59.7948,59.7839,59.7858,59.7857,59.7856,59.7857,59.784,59.7857,59.7823
63.433333,59.7825,59.7834,59.7837,59.7857,59.7873,59.7864,59.7942,59.7873,59.7909,59.7836,59.7876,59.787,59.7866,59.7868,59.7857,59.7871,59.7867,59.791,59.7965,59.7928,59.7933,59.7945,59.7981,59.7879,59.7928,59.7962,59.7936,59.7934,59.7927,59.7937,59.7936,59.7926,59.794,59.7937,59.784,59.7857,59.7856,59.7855,59.7856,59.7841,59.7856,59.7825
63.466667,59.7829,59.7836,59.7839,59.7855,59.787,59.7862,59.7928,59.787,59.7901,59.7838,59.7872,59.7866,59.7863,59.7865,59.7856,59.7868,59.7864,59.7902,59.7949,59.7916,59.7921,59.7931,59.7962,59.7875,59.7917,59.7946,59.7923,59.7922,59.7915,59.7925,59.7924,59.7915,59.7927,59.7924,59.7842,59.7855,59.7855,59.7854,59.7855,59.7842,59.7855,59.7829
63.5,59.7832,59.7839,59.7841,59.7854,59.7866,59.7859,59.7914,59.7866,59.7892,59.784,59.7868,59.7863,59.7861,59.7863,59.7855,59.7864,59.7861,59.7892,59.7931,59.7904,59.7908,59.7917,59.7943,59.787,59.7905,59.7929,59.791,59.7909,59.7904,59.7911,59.791,59.7903,59.7913,59.7911,59.7843,59.7854,59.7854,59.7853,59.7854,59.7844,59.7854,59.7832
63.533333,59.7836,59.7842,59.7843,59.7854,59.7862,59.7857,59.79,59.7862,59.7882,59.7843,59.7864,59.786,59.7858,59.786,59.7854,59.7861,59.7859,59.7882,59.7913,59.7892,59.7895,59.7902,59.7922,59.7866,59.7892,59.7911,59.7896,59.7895,59.7891,59.7897,59.7896,59.7891,59.7898,59.7897,59.7845,59.7853,59.7853,59.7852,59.7853,59.7846,59.7853,59.7837
63.566667,59.7841,59.7846,59.7846,59.7853,59.7859,59.7855,59.7885,59.7859,59.7873,59.7846,59.786,59.7858,59.7856,59.7857,59.7853,59.7858,59.7857,59.7873,59.7894,59.7879,59.7881,59.7886,59.79,59.7861,59.788,59.7893,59.7883,59.7882,59.7879,59.7883,59.7883,59.7879,59.7884,59.7883,59.7847,59.7853,59.7852,59.7852,59.7852,59.7848,59.7852,59.7841
63.6,59.7846,59.7849,59.7849,59.7852,59.7855,59.7853,59.7869,59.7855,59.7863,59.7849,59.7856,59.7855,59.7854,59.7854,59.7852,59.7855,59.7854,59.7863,59.7875,59.7866,59.7867,59.787,59.7878,59.7857,59.7866,59.7874,59.7868,59.7868,59.7866,59.7868,59.7868,59.7866,59.7869,59.7868,59.785,59.7852,59.7852,59.7852,59.7852,59.785,59.7852,59.7846
63.633333,59.7851,59.7853,59.7852,59.7852,59.7852,59.7852,59.7854,59.7852,59.7853,59.7852,59.7852,59.7852,59.7852,59.7852,59.7852,59.7852,59.7852,59.7853,59.7856,59.7854,59.7854,59.7855,59.7856,59.7853,59.7854,59.7855,59.7854,59.7854,59.7854,59.7854,59.7854,59.7854,59.7854,59.7854,59.7853,59.7852,59.7852,59.7852,59.7852,59.7852,59.7852,59.7851
63.666667,59.7856,59.7857,59.7855,59.7852,59.7849,59.785,59.7839,59.7849,59.7844,59.7855,59.7849,59.785,59.785,59.785,59.7852,59.7849,59.785,59.7843,59.7837,59.7841,59.784,59.7839,59.7834,59.7848,59.7841,59.7837,59.7841,59.7841,59.7842,59.784,59.7841,59.7842,59.784,59.784,59.7855,59.7851,59.7852,59.7852,59.7852,59.7855,59.7852,59.7856
63.7,59.7861,59.7861,59.7858,59.7851,59.7846,59.7849,59.7824,59.7846,59.7835,59.7858,59.7845,59.7847,59.7848,59.7848,59.7851,59.7847,59.7848,59.7834,59.7818,59.7829,59.7827,59.7824,59.7813,59.7844,59.7829,59.7819,59.7827,59.7828,59.783,59.7826,59.7827,59.783,59.7825,59.7827,59.7858,59.7851,59.7852,59.7852,59.7852,59.7857,59.7852,59.7861
63.733333,59.7866,59.7865,59.7862,59.7851,59.7843,59.7847,59.781,59.7843,59.7826,59.7862,59.7842,59.7845,59.7847,59.7845,59.7851,59.7844,59.7846,59.7825,59.78,59.7817,59.7815,59.7809,59.7792,59.7841,59.7817,59.7801,59.7814,59.7815,59.7818,59.7813,59.7814,59.7818,59.7812,59.7814,59.7861,59.7851,59.7852,59.7852,59.7852,59.786,59.7852,59.7866
63.766667,59.7871,59.7869,59.7865,59.7851,59.784,59.7846,59.7797,59.784,59.7818,59.7865,59.7839,59.7843,59.7845,59.7844,59.7851,59.7842,59.7845,59.7817,59.7784,59.7806,59.7803,59.7796,59.7773,59.7837,59.7806,59.7785,59.7802,59.7803,59.7807,59.78,59.7802,59.7808,59.7799,59.7801,59.7863,59.7851,59.7852,59.7852,59.7852,59.7862,59.7852,59.7871
63.8,59.7876,59.7872,59.7868,59.7852,59.7838,59.7845,59.7785,59.7838,59.781,59.7868,59.7836,59.7841,59.7844,59.7842,59.7851,59.784,59.7843,59.7809,59.7768,59.7796,59.7792,59.7783,59.7754,59.7834,59.7796,59.777,59.7791,59.7792,59.7797,59.7788,59.779,59.7798,59.7787,59.779,59.7866,59.7851,59.7852,59.7853,59.7852,59.7865,59.7852,59.7876
63.833333,59.788,59.7875,59.7871,59.7852,59.7836,59.7844,59.7773,59.7836,59.7803,59.7871,59.7834,59.7839,59.7843,59.784,59.7851,59.7838,59.7842,59.7802,59.7753,59.7786,59.7782,59.7771,59.7738,59.7831,59.7786,59.7756,59.778,59.7781,59.7788,59.7777,59.7779,59.7788,59.7776,59.7779,59.7868,59.7851,59.7852,59.7853,59.7852,59.7867,59.7852,59.788
63.866667,59.7884,59.7878,59.7873,59.7852,59.7834,59.7844,59.7763,59.7834,59.7797,59.7874,59.7832,59.7838,59.7842,59.7839,59.7852,59.7837,59.7841,59.7796,59.7741,59.7778,59.7773,59.7761,59.7723,59.7828,59.7778,59.7743,59.7771,59.7773,59.778,59.7768,59.777,59.778,59.7766,59.777,59.7871,59.7852,59.7853,59.7854,59.7853,59.7869,59.7853,59.7884
63.9,59.7888,59.7881,59.7876,59.7852,59.7833,59.7844,59.7755,59.7833,59.7792,59.7876,59.783,59.7837,59.7841,59.7839,59.7852,59.7836,59.784,59.7791,59.773,59.7771,59.7765,59.7752,59.771,59.7827,59.7771,59.7733,59.7763,59.7765,59.7773,59.776,59.7762,59.7773,59.7758,59.7762,59.7873,59.7852,59.7853,59.7854,59.7853,59.7871,59.7853,59.7888
63.933333,59.7891,59.7884,59.7878,59.7853,59.7832,59.7844,59.7747,59.7832,59.7788,59.7878,59.7829,59.7837,59.7841,59.7838,59.7852,59.7835,59.784,59.7786,59.7721,59.7765,59.7759,59.7745,59.77,59.7825,59.7765,59.7724,59.7756,59.7758,59.7767,59.7753,59.7756,59.7768,59.7751,59.7755,59.7875,59.7853,59.7854,59.7855,59.7854,59.7873,59.7854,59.7891
63.966667,59.7894,59.7886,59.788,59.7853,59.7831,59.7844,59.7742,59.7831,59.7784,59.788,59.7828,59.7836,59.7841,59.7838,59.7853,59.7834,59.784,59.7783,59.7713,59.7761,59.7754,59.7739,59.7691,59.7824,59.776,59.7717,59.7751,59.7753,59.7762,59.7748,59.775,59.7763,59.7745,59.7749,59.7876,59.7853,59.7854,59.7855,59.7854,59.7875,59.7854,59.7894
64,59.7896,59.7887,59.7881,59.7854,59.7831,59.7844,59.7738,59.7831,59.7782,59.7882,59.7828,59.7836,59.7841,59.7838,59.7853,59.7834,59.784,59.7781,59.7708,59.7758,59.775,59.7735,59.7685,59.7823,59.7757,59.7712,59.7747,59.7749,59.7759,59.7744,59.7746,59.776,59.7741,59.7745,59.7878,59.7854,59.7855,59.7856,59.7855,59.7876,59.7855,59.7896
64.033333,59.7898,59.7888,59.7883,59.7854,59.7831,59.7844,59.7735,59.7831,59.7781,59.7883,59.7828,59.7836,59.7841,59.7838,59.7854,59.7834,59.784,59.778,59.7705,59.7756,59.7748,59.7732,59.7682,59.7823,59.7755,59.7708,59.7745,59.7747,59.7757,59.7742,59.7744,59.7758,59.7739,59.7743,59.7879,59.7854,59.7855,59.7857,59.7855,59.7877,59.7856,59.7898
64.066667,59.7899,59.7889,59.7883,59.7855,59.7831,59.7844,59.7735,59.7831,59.7781,59.7884,59.7828,59.7836,59.7841,59.7838,59.7855,59.7834,59.784,59.7779,59.7704,59.7755,59.7748,59.7731,59.7681,59.7823,59.7754,59.7707,59.7744,59.7746,59.7756,59.7741,59.7743,59.7757,59.7738,59.7742,59.7879,59.7855,59.7856,59.7857,59.7856,59.7878,59.7856,59.7898
64.1,59.7899,59.7889,59.7883,59.7855,59.7831,59.7845,59.7735,59.7832,59.7781,59.7884,59.7828,59.7837,59.7842,59.7838,59.7855,59.7834,59.784,59.778,59.7705,59.7756,59.7748,59.7732,59.7682,59.7823,59.7755,59.7708,59.7744,59.7746,59.7756,59.7741,59.7743,59.7757,59.7738,59.7742,59.7879,59.7855,59.7856,59.7857,59.7856,59.7878,59.7856,59.7899
64.133333,59.7898,59.7889,59.7883,59.7856,59.7832,59.7845,59.7738,59.7833,59.7783,59.7884,59.7829,59.7838,59.7842,59.7839,59.7855,59.7835,59.7841,59.7782,59.7708,59.7758,59.7751,59.7735,59.7686,59.7824,59.7757,59.7711,59.7746,59.7748,59.7759,59.7744,59.7745,59.7759,59.7741,59.7745,59.7879,59.7856,59.7857,59.7858,59.7857,59.7878,59.7857,59.7898
64.166667,59.7897,59.7888,59.7883,59.7856,59.7833,59.7846,59.7742,59.7834,59.7786,59.7883,59.783,59.7839,59.7843,59.784,59.7856,59.7836,59.7842,59.7785,59.7713,59.7762,59.7755,59.7739,59.7692,59.7826,59.7761,59.7716,59.775,59.7752,59.7762,59.7748,59.7749,59.7763,59.7745,59.7748,59.7879,59.7856,59.7857,59.7858,59.7857,59.7878,59.7857,59.7897
64.2,59.7896,59.7887,59.7882,59.7857,59.7835,59.7847,59.7748,59.7836,59.779,59.7882,59.7832,59.784,59.7844,59.7841,59.7856,59.7838,59.7843,59.7788,59.772,59.7766,59.776,59.7745,59.77,59.7828,59.7765,59.7723,59.7755,59.7757,59.7767,59.7753,59.7754,59.7767,59.775,59.7754,59.7878,59.7856,59.7858,59.7859,59.7858,59.7877,59.7858,59.7896
64.233333,59.7894,59.7885,59.7881,59.7857,59.7836,59.7848,59.7755,59.7837,59.7794,59.7881,59.7834,59.7841,59.7845,59.7843,59.7857,59.7839,59.7844,59.7793,59.7729,59.7772,59.7766,59.7752,59.771,59.783,59.7771,59.7732,59.7761,59.7763,59.7772,59.776,59.7761,59.7773,59.7757,59.776,59.7877,59.7857,59.7858,59.7859,59.7858,59.7876,59.7858,59.7893
64.266667,59.7891,59.7883,59.7879,59.7857,59.7838,59.7849,59.7764,59.7839,59.78,59.7879,59.7836,59.7843,59.7847,59.7844,59.7857,59.7841,59.7846,59.7798,59.774,59.778,59.7774,59.7761,59.7723,59.7832,59.7779,59.7742,59.7769,59.7771,59.7779,59.7768,59.7768,59.778,59.7766,59.7768,59.7876,59.7857,59.7858,59.7859,59.7858,59.7875,59.7858,59.7891
64.3,59.7887,59.788,59.7877,59.7858,59.784,59.785,59.7774,59.7841,59.7806,59.7877,59.7838,59.7844,59.7848,59.7846,59.7857,59.7843,59.7847,59.7805,59.7752,59.7788,59.7783,59.7771,59.7737,59.7835,59.7787,59.7754,59.7778,59.7779,59.7787,59.7777,59.7777,59.7787,59.7775,59.7777,59.7874,59.7857,59.7858,59.7859,59.7858,59.7873,59.7858,59.7887
64.333333,59.7884,59.7877,59.7874,59.7858,59.7843,59.7851,59.7785,59.7844,59.7813,59.7875,59.7841,59.7846,59.7849,59.7847,59.7858,59.7845,59.7849,59.7812,59.7766,59.7797,59.7793,59.7782,59.7753,59.7838,59.7796,59.7768,59.7788,59.779,59.7796,59.7788,59.7788,59.7797,59.7786,59.7787,59.7872,59.7858,59.7858,59.7859,59.7858,59.7871,59.7858,59.7884
64.366667,59.7879,59.7874,59.7872,59.7858,59.7845,59.7852,59.7797,59.7846,59.782,59.7872,59.7844,59.7848,59.7851,59.7849,59.7858,59.7847,59.785,59.7819,59.778,59.7807,59.7803,59.7794,59.777,59.7841,59.7806,59.7782,59.7799,59.78,59.7806,59.7799,59.7799,59.7806,59.7797,59.7798,59.7869,59.7858,59.7858,59.7859,59.7858,59.7869,59.7858,59.7879
64.4,59.7875,59.787,59.7869,59.7858,59.7848,59.7854,59.781,59.7849,59.7828,59.7869,59.7847,59.785,59.7852,59.7851,59.7858,59.7849,59.7852,59.7827,59.7796,59.7817,59.7815,59.7808,59.7788,59.7845,59.7817,59.7798,59.7811,59.7812,59.7817,59.7811,59.7811,59.7817,59.781,59.781,59.7867,59.7858,59.7858,59.7859,59.7858,59.7866,59.7858,59.7875
64.433333,59.787,59.7866,59.7866,59.7858,59.7851,59.7855,59.7823,59.7851,59.7836,59.7866,59.785,59.7852,59.7854,59.7853,59.7858,59.7852,59.7854,59.7836,59.7813,59.7829,59.7827,59.7821,59.7808,59.7848,59.7828,59.7814,59.7824,59.7824,59.7828,59.7824,59.7823,59.7828,59.7823,59.7823,59.7864,59.7858,59.7858,59.7859,59.7858,59.7864,59.7858,59.787
64.466667,59.7865,59.7862,59.7862,59.7858,59.7853,59.7856,59.7837,59.7854,59.7845,59.7862,59.7853,59.7854,59.7855,59.7855,59.7858,59.7854,59.7855,59.7844,59.783,59.784,59.7839,59.7835,59.7827,59.7852,59.784,59.7831,59.7836,59.7837,59.7839,59.7837,59.7836,59.7839,59.7836,59.7836,59.7861,59.7858,59.7858,59.7858,59.7858,59.7861,59.7858,59.7865
64.5,59.7859,59.7858,59.7859,59.7858,59.7856,59.7857,59.7851,59.7856,59.7853,59.7859,59.7856,59.7856,59.7857,59.7856,59.7858,59.7856,59.7857,59.7853,59.7848,59.7851,59.7851,59.785,59.7847,59.7855,59.7851,59.7848,59.7849,59.785,59.7851,59.785,59.7849,59.7851,59.785,59.7849,59.7858,59.7858,59.7858,59.7858,59.7858,59.7858,59.7858,59.7859
64.533333,59.7854,59.7854,59.7855,59.7857,59.7859,59.7858,59.7864,59.7859,59.7862,59.7855,59.7859,59.7858,59.7858,59.7858,59.7857,59.7858,59.7858,59.7862,59.7865,59.7863,59.7863,59.7864,59.7867,59.7859,59.7863,59.7865,59.7862,59.7862,59.7862,59.7863,59.7862,59.7862,59.7863,59.7862,59.7855,59.7857,59.7857,59.7857,59.7857,59.7855,59.7857,59.7854
64.566667,59.7849,59.7849,59.7851,59.7857,59.7861,59.7859,59.7878,59.7861,59.787,59.7851,59.7862,59.786,59.7859,59.786,59.7857,59.786,59.7859,59.787,59.7882,59.7874,59.7876,59.7878,59.7887,59.7862,59.7874,59.7882,59.7875,59.7875,59.7873,59.7876,59.7875,59.7873,59.7877,59.7875,59.7852,59.7857,59.7857,59.7856,59.7857,59.7852,59.7857,59.7849
64.6,59.7843,59.7845,59.7848,59.7857,59.7864,59.786,59.7891,59.7864,59.7878,59.7848,59.7865,59.7862,59.786,59.7861,59.7857,59.7863,59.7861,59.7879,59.7899,59.7885,59.7887,59.7892,59.7906,59.7865,59.7885,59.7898,59.7888,59.7887,59.7885,59.7889,59.7888,59.7884,59.789,59.7888,59.7849,59.7857,59.7856,59.7856,59.7856,59.7849,59.7856,59.7844
64.633333,59.7838,59.7841,59.7844,59.7856,59.7866,59.7861,59.7904,59.7866,59.7886,59.7844,59.7867,59.7864,59.7862,59.7863,59.7856,59.7865,59.7862,59.7887,59.7915,59.7896,59.7899,59.7905,59.7925,59.7869,59.7896,59.7914,59.79,59.7899,59.7895,59.7901,59.79,59.7895,59.7903,59.7901,59.7846,59.7856,59.7856,59.7855,59.7856,59.7846,59.7856,59.7839
64.666667,59.7834,59.7837,59.7841,59.7856,59.7868,59.7861,59.7916,59.7868,59.7893,59.7841,59.787,59.7865,59.7863,59.7864,59.7856,59.7866,59.7863,59.7894,59.793,59.7906,59.7909,59.7917,59.7942,59.7872,59.7906,59.7929,59.7911,59.791,59.7905,59.7913,59.7912,59.7905,59.7914,59.7912,59.7843,59.7856,59.7855,59.7855,59.7855,59.7844,59.7855,59.7834
64.7,59.7829,59.7834,59.7838,59.7855,59.787,59.7862,59.7927,59.787,59.79,59.7838,59.7872,59.7866,59.7864,59.7865,59.7855,59.7868,59.7864,59.7901,59.7944,59.7915,59.7919,59.7928,59.7958,59.7874,59.7915,59.7942,59.7922,59.792,59.7914,59.7923,59.7922,59.7914,59.7925,59.7923,59.784,59.7855,59.7855,59.7854,59.7855,59.7841,59.7855,59.7829
64.733333,59.7825,59.783,59.7835,59.7855,59.7872,59.7862,59.7937,59.7871,59.7905,59.7835,59.7874,59.7867,59.7864,59.7866,59.7855,59.7869,59.7865,59.7907,59.7957,59.7923,59.7928,59.7939,59.7972,59.7876,59.7924,59.7955,59.7931,59.7929,59.7922,59.7933,59.7931,59.7922,59.7935,59.7932,59.7837,59.7855,59.7854,59.7853,59.7854,59.7839,59.7854,59.7825
64.766667,59.7821,59.7828,59.7832,59.7854,59.7873,59.7862,59.7945,59.7872,59.791,59.7832,59.7875,59.7868,59.7865,59.7867,59.7854,59.787,59.7865,59.7912,59.7967,59.793,59.7935,59.7947,59.7985,59.7878,59.7931,59.7965,59.7939,59.7937,59.7929,59.7941,59.7939,59.7929,59.7943,59.794,59.7835,59.7854,59.7853,59.7852,59.7853,59.7836,59.7853,59.7821
64.8,59.7818,59.7825,59.783,59.7853,59.7874,59.7862,59.7952,59.7873,59.7915,59.783,59.7876,59.7869,59.7865,59.7868,59.7854,59.7871,59.7866,59.7916,59.7977,59.7936,59.7941,59.7955,59.7995,59.788,59.7936,59.7974,59.7945,59.7943,59.7935,59.7947,59.7946,59.7934,59.795,59.7947,59.7833,59.7854,59.7853,59.7852,59.7853,59.7834,59.7853,59.7818
64.833333,59.7815,59.7823,59.7828,59.7853,59.7875,59.7863,59.7958,59.7874,59.7918,59.7828,59.7877,59.787,59.7865,59.7868,59.7854,59.7872,59.7866,59.792,59.7984,59.794,59.7947,59.7961,59.8004,59.7881,59.7941,59.7982,59.7951,59.7949,59.794,59.7953,59.7952,59.794,59.7956,59.7953,59.7832,59.7854,59.7852,59.7851,59.7852,59.7833,59.7852,59.7816
64.866667,59.7813,59.7821,59.7827,59.7853,59.7875,59.7862,59.7962,59.7874,59.792,59.7827,59.7878,59.787,59.7865,59.7868,59.7853,59.7872,59.7866,59.7922,59.799,59.7944,59.795,59.7965,59.801,59.7882,59.7945,59.7987,59.7955,59.7952,59.7943,59.7957,59.7955,59.7942,59.7959,59.7956,59.783,59.7853,59.7852,59.7851,59.7852,59.7832,59.7852,59.7814
64.9,59.7812,59.782,59.7826,59.7852,59.7875,59.7862,59.7965,59.7875,59.7922,59.7826,59.7878,59.787,59.7865,59.7868,59.7853,59.7872,59.7866,59.7924,59.7993,59.7946,59.7953,59.7968,59.8015,59.7882,59.7947,59.799,59.7957,59.7955,59.7945,59.7959,59.7958,59.7945,59.7962,59.7959,59.7829,59.7853,59.7852,59.785,59.7852,59.7831,59.7851,59.7812
