Time,Bus Johnsonville_g4 Frequency,Bus GOODLETTSVILLE_37072_230.0 Frequency,Bus LEBANON_37087_230.0 Frequency,Bus ANTIOCH_37013_230.0 Frequency,Bus BRENTWOOD_37027_230.0 Frequency,Bus NASHVILLE_37209_230.0 Frequency,Bus MCMINNVILLE_37110_230.0 Frequency,Bus MURFREESBORO_37130_230.0 Frequency,Bus SHELBYVILLE_37160_230.0 Frequency,Bus LAFAYETTE_37083_230.0 Frequency,Bus CLARKSVILLE_37042_230.0 Frequency,Bus DICKSON_37055_230.0 Frequency,Bus NASHVILLE_37221_230.0 Frequency,Bus CLARKSVILLE_37040_230.0 Frequency,Bus WHITE HOUSE_37188_230.0 Frequency,Bus FRANKLIN_37064_230.0 Frequency,Bus HENDERSONVILLE_37075_230.0 Frequency,Bus HERMITAGE_37076_230.0 Frequency,Bus SMYRNA_37167_230.0 Frequency,Bus LEXINGTON_38351_230.0 Frequency,Bus NASHVILLE_37207_230.0 Frequency,Bus NASHVILLE_37215_230.0 Frequency,Bus MURFREESBORO_37129_230.0 Frequency,Bus CAMDEN_38320_230.0 Frequency,Bus GAINESBORO_38562_230.0 Frequency,Bus COLUMBIA_38401_230.0 Frequency,Bus TULLAHOMA_37388_230.0 Frequency,Bus NASHVILLE_37212_230.0 Frequency,Bus NASHVILLE_37206_230.0 Frequency,Bus NASHVILLE_37211_230.0 Frequency,Bus CHATTANOOGA_37405_230.0 Frequency,Bus CHATTANOOGA_37421_230.0 Frequency,Bus ATHENS_37303_230.0 Frequency,Bus CLEVELAND_37311_230.0 Frequency,Bus SODDY DAISY_37379_230.0 Frequency,Bus COPPERHILL_37317_230.0 Frequency,Bus DAYTON_37321_230.0 Frequency,Bus DUNLAP_37327_230.0 Frequency,Bus FAYETTEVILLE_37334_230.0 Frequency,Bus HIXSON_37343_230.0 Frequency,Bus CHATTANOOGA_37404_230.0 Frequency,Bus JOHNSON CITY_37601_230.0 Frequency,Bus JONESBOROUGH_37659_230.0 Frequency,Bus GREENEVILLE_37745_230.0 Frequency,Bus ELIZABETHTON_37643_230.0 Frequency,Bus CHURCH HILL_37642_230.0 Frequency,Bus KINGSPORT_37660_230.0 Frequency,Bus MOUNTAIN CITY_37683_230.0 Frequency,Bus MARYVILLE_37804_230.0 Frequency,Bus CLINTON_37716_230.0 Frequency,Bus MORRISTOWN_37814_230.0 Frequency,Bus KNOXVILLE_37914_230.0 Frequency,Bus LOUDON_37774_230.0 Frequency,Bus JEFFERSON CITY_37760_230.0 Frequency,Bus LA FOLLETTE_37766_230.0 Frequency,Bus KNOXVILLE_37918_230.0 Frequency,Bus CROSSVILLE_38555_230.0 Frequency,Bus TAZEWELL_37879_230.0 Frequency,Bus HARRIMAN_37748_230.0 Frequency,Bus SEVIERVILLE_37876_230.0 Frequency,Bus MARYVILLE_37803_230.0 Frequency,Bus KNOXVILLE_37922_230.0 Frequency,Bus KNOXVILLE_37921_230.0 Frequency,Bus KNOXVILLE_37919_230.0 Frequency,Bus HUMBOLDT_38343_230.0 Frequency,Bus ARLINGTON_38002_230.0 Frequency,Bus BRIGHTON_38011_230.0 Frequency,Bus UNION CITY_38261_230.0 Frequency,Bus WHITEVILLE_38075_230.0 Frequency,Bus BROWNSVILLE_38012_230.0 Frequency,Bus CORDOVA_38016_230.0 Frequency,Bus COLLIERVILLE_38017_230.0 Frequency,Bus DYERSBURG_38024_230.0 Frequency,Bus MEMPHIS_38134_230.0 Frequency,Bus MEMPHIS_38127_230.0 Frequency,Bus MEMPHIS_38103_230.0 Frequency,Bus MEMPHIS_38109_230.0 Frequency,Bus MEMPHIS_38128_230.0 Frequency,Bus MEMPHIS_38111_230.0 Frequency,Bus MEMPHIS_38115_230.0 Frequency,Bus MEMPHIS_38118_230.0 Frequency,Bus GERMANTOWN_38138_230.0 Frequency,Bus HUNTINGDON_38344_230.0 Frequency,Bus PARIS_38242_230.0 Frequency,Bus MARTIN_38237_230.0 Frequency,Bus JACKSON_38305_230.0 Frequency,Bus ADAMSVILLE_38310_230.0 Frequency,Bus SAVANNAH_38372_230.0 Frequency,Bus LAWRENCEBURG_38464_230.0 Frequency,Bus COOKEVILLE_38501_230.0 Frequency,Bus LIVINGSTON_38570_230.0 Frequency,Bus KNOXVILLE_37921_500.0 Frequency,Bus JEFFERSON CITY_37760_500.0 Frequency,Bus HIXSON_37343_500.0 Frequency,Bus JACKSON_38305_500.0 Frequency,Bus MURFREESBORO_37129_500.0 Frequency,Bus JONESBOROUGH_37659_500.0 Frequency,Bus CLARKSVILLE_37042_500.0 Frequency,Bus MEMPHIS_38111_500.0 Frequency,Bus KNOXVILLE_37919_500.0 Frequency,Bus NASHVILLE_37215_500.0 Frequency,Bus MURFREESBORO_37130_500.0 Frequency,Bus ELIZABETHTON_37643_500.0 Frequency,Bus CORDOVA_38016_500.0 Frequency,Bus COOKEVILLE_38501_500.0 Frequency,Bus TULLAHOMA_37388_500.0 Frequency,Bus ATHENS_37303_500.0 Frequency,Bus CLARKSVILLE_37040_500.0 Frequency,Bus MARYVILLE_37804_500.0 Frequency,Bus Gallatin (TN)_g1 Frequency,Bus Gallatin (TN)_g2 Frequency,Bus Gallatin (TN)_g3 Frequency,Bus John Sevier_g1 Frequency,Bus John Sevier_g2 Frequency,Bus John Sevier_g3 Frequency,Bus Johnsonville_g1 Frequency,Bus Johnsonville_g2 Frequency,Bus Johnsonville_g3 Frequency,Bus Johnsonville_g5 Frequency,Bus Kingston_g1 Frequency,Bus Kingston_g2 Frequency,Bus Kingston_g3 Frequency,Bus Kingston_g4 Frequency,Bus Lagoon Creek_g1 Frequency,Bus Lagoon Creek_g2 Frequency,Bus Lagoon Creek_g3 Frequency,Bus Lagoon Creek_g4 Frequency,Bus Lagoon Creek_g5 Frequency,Bus Pickwick Landing Dam_g1 Frequency,Bus Sequoyah_g1 Frequency,Bus Sequoyah_g2 Frequency,Bus Sequoyah_g3 Frequency,Bus Sequoyah_g4 Frequency,Bus Sequoyah_g5 Frequency,Bus Tims Ford_g1 Frequency,Bus Lagoon Creek_230.0 Frequency,Bus Lagoon Creek_500.0 Frequency,Bus Kingston_230.0 Frequency,Bus Kingston_500.0 Frequency,Bus Tims Ford_230.0 Frequency,Bus Gallatin (TN)_230.0 Frequency,Bus Gallatin (TN)_500.0 Frequency,Bus Johnsonville_230.0 Frequency,Bus Johnsonville_500.0 Frequency,Bus Sequoyah_230.0 Frequency,Bus Sequoyah_500.0 Frequency,Bus Pickwick Landing Dam_230.0 Frequency,Bus Pickwick Landing Dam_500.0 Frequency,Bus John Sevier_230.0 Frequency,Bus John Sevier_500.0 Frequency
5.833333,61.7413,61.7402,61.74,61.74,61.7401,61.7402,61.7391,61.7395,61.7398,61.7397,61.7405,61.7405,61.7402,61.7404,61.74,61.7401,61.7401,61.74,61.7399,61.7408,61.7401,61.7401,61.7397,61.7408,61.7392,61.74,61.7391,61.7401,61.7401,61.74,61.7388,61.7388,61.738,61.7388,61.7388,61.7388,61.7386,61.7388,61.7395,61.7388,61.7388,61.7358,61.7358,61.736,61.7357,61.736,61.7359,61.7357,61.7372,61.7373,61.7365,61.7371,61.7376,61.7366,61.7374,61.7372,61.7384,61.7368,61.7378,61.7368,61.7377,61.7375,61.7372,61.7374,61.7409,61.7407,61.7408,61.7409,61.7409,61.7409,61.7406,61.7407,61.7409,61.7406,61.7407,61.7406,61.7406,61.7406,61.7406,61.7406,61.7406,61.7406,61.7408,61.7408,61.7408,61.7409,61.7408,61.7407,61.7403,61.7389,61.7391,61.7373,61.7365,61.7389,61.741,61.7397,61.736,61.7406,61.7408,61.7374,61.7401,61.7395,61.7359,61.7408,61.7391,61.7392,61.7379,61.7405,61.7372,61.7404,61.7404,61.7404,61.7362,61.7362,61.7362,61.7413,61.7413,61.7413,61.7413,61.7379,61.7379,61.7379,61.7379,61.7417,61.7417,61.7417,61.7417,61.7417,61.7413,61.7391,61.7391,61.7391,61.7391,61.7391,61.7393,61.741,61.7412,61.7377,61.7377,61.7393,61.74,61.7402,61.7408,61.7409,61.7388,61.7389,61.7408,61.7409,61.7362,61.7362
5.841667,61.7441,61.7431,61.7428,61.7428,61.7429,61.7431,61.7419,61.7423,61.7426,61.7425,61.7434,61.7433,61.7431,61.7433,61.7429,61.743,61.7429,61.7429,61.7427,61.7437,61.7429,61.7429,61.7425,61.7437,61.742,61.7429,61.7419,61.743,61.7429,61.7429,61.7416,61.7416,61.7408,61.7416,61.7416,61.7416,61.7413,61.7416,61.7423,61.7416,61.7416,61.7385,61.7385,61.7387,61.7384,61.7387,61.7386,61.7384,61.7399,61.74,61.7392,61.7398,61.7404,61.7393,61.7402,61.7399,61.7411,61.7395,61.7406,61.7396,61.7404,61.7402,61.74,61.7401,61.7438,61.7436,61.7437,61.7438,61.7438,61.7438,61.7436,61.7436,61.7438,61.7436,61.7436,61.7435,61.7435,61.7436,61.7435,61.7435,61.7435,61.7435,61.7437,61.7437,61.7437,61.7438,61.7437,61.7436,61.7432,61.7417,61.7419,61.74,61.7392,61.7417,61.7439,61.7425,61.7388,61.7435,61.7437,61.7401,61.743,61.7423,61.7386,61.7437,61.7419,61.742,61.7407,61.7434,61.7399,61.7433,61.7433,61.7433,61.7389,61.7389,61.7389,61.7441,61.7441,61.7441,61.7441,61.7406,61.7406,61.7406,61.7406,61.7446,61.7446,61.7446,61.7446,61.7446,61.7442,61.7419,61.7419,61.7419,61.7419,61.7419,61.7421,61.7439,61.7441,61.7404,61.7404,61.7421,61.7429,61.743,61.7437,61.7438,61.7416,61.7417,61.7437,61.7438,61.7389,61.7389
5.85,61.747,61.7459,61.7456,61.7457,61.7457,61.7459,61.7447,61.7451,61.7454,61.7453,61.7462,61.7462,61.7459,61.7461,61.7457,61.7458,61.7457,61.7457,61.7455,61.7466,61.7458,61.7457,61.7453,61.7466,61.7448,61.7457,61.7447,61.7458,61.7458,61.7457,61.7444,61.7444,61.7435,61.7443,61.7443,61.7443,61.7441,61.7444,61.7451,61.7444,61.7444,61.7412,61.7412,61.7414,61.7411,61.7414,61.7413,61.7411,61.7426,61.7427,61.7419,61.7425,61.7431,61.742,61.7429,61.7426,61.7439,61.7422,61.7433,61.7423,61.7431,61.743,61.7427,61.7428,61.7467,61.7465,61.7466,61.7467,61.7467,61.7467,61.7465,61.7465,61.7467,61.7465,61.7465,61.7464,61.7464,61.7465,61.7464,61.7464,61.7464,61.7464,61.7466,61.7466,61.7466,61.7467,61.7466,61.7464,61.746,61.7445,61.7447,61.7428,61.7419,61.7444,61.7467,61.7453,61.7414,61.7463,61.7466,61.7428,61.7458,61.7451,61.7413,61.7466,61.7447,61.7448,61.7434,61.7463,61.7427,61.7461,61.7461,61.7461,61.7415,61.7415,61.7415,61.747,61.747,61.747,61.747,61.7433,61.7433,61.7433,61.7433,61.7475,61.7475,61.7475,61.7475,61.7475,61.7471,61.7446,61.7446,61.7446,61.7446,61.7446,61.7449,61.7468,61.747,61.7431,61.7431,61.7449,61.7457,61.7458,61.7466,61.7467,61.7444,61.7444,61.7465,61.7467,61.7416,61.7416
5.858333,61.7498,61.7487,61.7484,61.7485,61.7485,61.7487,61.7475,61.7479,61.7482,61.7481,61.749,61.749,61.7487,61.7489,61.7485,61.7486,61.7485,61.7485,61.7483,61.7494,61.7486,61.7485,61.7481,61.7494,61.7476,61.7485,61.7475,61.7486,61.7486,61.7485,61.7471,61.7471,61.7462,61.7471,61.7471,61.7471,61.7468,61.7471,61.7479,61.7471,61.7471,61.7439,61.7439,61.7441,61.7437,61.7441,61.7439,61.7438,61.7453,61.7454,61.7446,61.7452,61.7458,61.7447,61.7456,61.7453,61.7466,61.7449,61.746,61.745,61.7458,61.7457,61.7454,61.7455,61.7495,61.7494,61.7495,61.7495,61.7495,61.7496,61.7493,61.7494,61.7496,61.7493,61.7493,61.7493,61.7493,61.7493,61.7493,61.7493,61.7493,61.7493,61.7495,61.7494,61.7494,61.7495,61.7495,61.7493,61.7489,61.7473,61.7474,61.7455,61.7446,61.7472,61.7496,61.7481,61.7441,61.7491,61.7495,61.7455,61.7486,61.7479,61.744,61.7495,61.7474,61.7475,61.7461,61.7491,61.7454,61.7489,61.7489,61.7489,61.7442,61.7442,61.7442,61.7498,61.7498,61.7498,61.7498,61.746,61.746,61.746,61.746,61.7504,61.7504,61.7504,61.7504,61.7504,61.7499,61.7474,61.7474,61.7474,61.7474,61.7474,61.7476,61.7497,61.7499,61.7458,61.7458,61.7476,61.7485,61.7486,61.7494,61.7495,61.7471,61.7471,61.7494,61.7495,61.7443,61.7443
5.866667,61.7527,61.7515,61.7512,61.7512,61.7513,61.7515,61.7502,61.7507,61.751,61.7509,61.7518,61.7518,61.7515,61.7517,61.7513,61.7514,61.7513,61.7513,61.7511,61.7522,61.7514,61.7513,61.7509,61.7522,61.7503,61.7513,61.7502,61.7514,61.7513,61.7513,61.7498,61.7498,61.7489,61.7498,61.7498,61.7498,61.7495,61.7498,61.7506,61.7498,61.7498,61.7465,61.7465,61.7467,61.7464,61.7468,61.7466,61.7465,61.748,61.7481,61.7473,61.7479,61.7485,61.7474,61.7482,61.748,61.7493,61.7476,61.7487,61.7476,61.7485,61.7483,61.7481,61.7482,61.7523,61.7522,61.7523,61.7523,61.7523,61.7524,61.7522,61.7522,61.7524,61.7522,61.7522,61.7521,61.7521,61.7522,61.7521,61.7521,61.7521,61.7521,61.7523,61.7522,61.7523,61.7523,61.7523,61.7521,61.7517,61.75,61.7502,61.7481,61.7473,61.7499,61.7524,61.7509,61.7468,61.7519,61.7523,61.7482,61.7514,61.7507,61.7467,61.7523,61.7502,61.7503,61.7488,61.7519,61.748,61.7517,61.7517,61.7517,61.7468,61.7468,61.7468,61.7527,61.7527,61.7527,61.7527,61.7487,61.7487,61.7487,61.7487,61.7533,61.7533,61.7533,61.7533,61.7533,61.7527,61.7501,61.7501,61.7501,61.7501,61.7501,61.7504,61.7525,61.7527,61.7485,61.7485,61.7504,61.7513,61.7514,61.7522,61.7523,61.7498,61.7499,61.7522,61.7524,61.7469,61.7469
5.875,61.7554,61.7542,61.754,61.754,61.7541,61.7543,61.7529,61.7534,61.7537,61.7536,61.7546,61.7546,61.7543,61.7545,61.754,61.7541,61.7541,61.754,61.7538,61.755,61.7541,61.7541,61.7536,61.755,61.7531,61.7541,61.753,61.7541,61.7541,61.754,61.7525,61.7525,61.7516,61.7525,61.7525,61.7525,61.7522,61.7525,61.7534,61.7525,61.7525,61.7492,61.7492,61.7494,61.749,61.7494,61.7493,61.7491,61.7506,61.7508,61.7499,61.7505,61.7511,61.75,61.7509,61.7506,61.752,61.7502,61.7514,61.7503,61.7512,61.751,61.7507,61.7508,61.7551,61.755,61.7551,61.7551,61.7551,61.7552,61.755,61.755,61.7552,61.755,61.755,61.7549,61.7549,61.755,61.7549,61.7549,61.7549,61.7549,61.7551,61.755,61.7551,61.7551,61.7551,61.7549,61.7544,61.7527,61.7529,61.7508,61.7499,61.7526,61.7552,61.7536,61.7494,61.7547,61.7551,61.7509,61.7541,61.7534,61.7493,61.7551,61.7529,61.753,61.7515,61.7546,61.7507,61.7544,61.7544,61.7544,61.7495,61.7495,61.7495,61.7554,61.7554,61.7554,61.7554,61.7513,61.7513,61.7513,61.7513,61.7561,61.7561,61.7561,61.7561,61.7561,61.7555,61.7528,61.7528,61.7528,61.7528,61.7528,61.7531,61.7553,61.7555,61.7512,61.7512,61.7531,61.754,61.7542,61.755,61.7551,61.7525,61.7525,61.755,61.7552,61.7496,61.7496
5.883333,61.7582,61.757,61.7567,61.7567,61.7568,61.757,61.7556,61.7561,61.7564,61.7563,61.7574,61.7573,61.757,61.7572,61.7568,61.7569,61.7568,61.7568,61.7566,61.7578,61.7569,61.7568,61.7563,61.7578,61.7558,61.7568,61.7557,61.7569,61.7568,61.7568,61.7552,61.7552,61.7542,61.7551,61.7551,61.7552,61.7549,61.7552,61.7561,61.7552,61.7552,61.7518,61.7518,61.752,61.7517,61.752,61.7519,61.7517,61.7533,61.7534,61.7526,61.7532,61.7538,61.7526,61.7536,61.7533,61.7547,61.7529,61.754,61.7529,61.7538,61.7537,61.7534,61.7535,61.7579,61.7578,61.7579,61.7579,61.7579,61.758,61.7577,61.7578,61.758,61.7577,61.7578,61.7577,61.7577,61.7577,61.7577,61.7577,61.7577,61.7577,61.7578,61.7578,61.7578,61.7579,61.7578,61.7576,61.7572,61.7554,61.7556,61.7534,61.7526,61.7553,61.758,61.7563,61.7521,61.7575,61.7579,61.7535,61.7569,61.7561,61.7519,61.7579,61.7556,61.7557,61.7541,61.7574,61.7533,61.7572,61.7572,61.7572,61.7521,61.7521,61.7521,61.7582,61.7582,61.7582,61.7582,61.754,61.754,61.754,61.754,61.7588,61.7588,61.7588,61.7588,61.7588,61.7583,61.7555,61.7555,61.7555,61.7555,61.7555,61.7558,61.7581,61.7583,61.7538,61.7538,61.7558,61.7568,61.7569,61.7578,61.7579,61.7552,61.7552,61.7578,61.7579,61.7522,61.7522
5.891667,61.7609,61.7597,61.7594,61.7594,61.7595,61.7597,61.7583,61.7588,61.7591,61.759,61.7601,61.7601,61.7597,61.76,61.7595,61.7596,61.7595,61.7595,61.7593,61.7605,61.7596,61.7595,61.759,61.7605,61.7584,61.7595,61.7584,61.7596,61.7595,61.7595,61.7578,61.7578,61.7569,61.7578,61.7578,61.7578,61.7575,61.7579,61.7588,61.7578,61.7578,61.7544,61.7544,61.7546,61.7543,61.7547,61.7545,61.7544,61.7559,61.756,61.7552,61.7558,61.7564,61.7553,61.7562,61.7559,61.7573,61.7555,61.7566,61.7555,61.7565,61.7563,61.756,61.7561,61.7607,61.7605,61.7606,61.7606,61.7607,61.7607,61.7605,61.7605,61.7607,61.7605,61.7605,61.7605,61.7605,61.7605,61.7604,61.7605,61.7604,61.7605,61.7606,61.7605,61.7606,61.7606,61.7606,61.7604,61.7599,61.7581,61.7583,61.7561,61.7552,61.7579,61.7607,61.759,61.7547,61.7602,61.7606,61.7561,61.7596,61.7588,61.7545,61.7607,61.7583,61.7584,61.7568,61.7601,61.756,61.7599,61.7599,61.7599,61.7547,61.7547,61.7547,61.7609,61.7609,61.7609,61.7609,61.7566,61.7566,61.7566,61.7566,61.7616,61.7616,61.7616,61.7616,61.7616,61.7611,61.7581,61.7581,61.7581,61.7581,61.7581,61.7585,61.7608,61.761,61.7565,61.7565,61.7585,61.7595,61.7596,61.7605,61.7606,61.7578,61.7579,61.7605,61.7607,61.7548,61.7548
5.9,61.7637,61.7624,61.7621,61.7621,61.7622,61.7624,61.761,61.7615,61.7618,61.7617,61.7628,61.7628,61.7624,61.7627,61.7622,61.7623,61.7622,61.7622,61.762,61.7632,61.7623,61.7622,61.7617,61.7632,61.7611,61.7622,61.761,61.7623,61.7622,61.7622,61.7605,61.7605,61.7595,61.7604,61.7604,61.7605,61.7602,61.7605,61.7615,61.7605,61.7605,61.757,61.757,61.7572,61.7569,61.7572,61.7571,61.7569,61.7585,61.7586,61.7578,61.7584,61.759,61.7579,61.7588,61.7585,61.76,61.7581,61.7593,61.7581,61.7591,61.7589,61.7586,61.7587,61.7634,61.7632,61.7634,61.7633,61.7634,61.7635,61.7632,61.7632,61.7634,61.7632,61.7632,61.7632,61.7632,61.7632,61.7632,61.7632,61.7632,61.7632,61.7633,61.7632,61.7633,61.7634,61.7633,61.7631,61.7626,61.7607,61.7609,61.7587,61.7578,61.7606,61.7635,61.7617,61.7573,61.7629,61.7633,61.7587,61.7623,61.7615,61.7571,61.7634,61.7609,61.761,61.7594,61.7628,61.7586,61.7626,61.7626,61.7626,61.7573,61.7573,61.7573,61.7637,61.7637,61.7637,61.7637,61.7592,61.7592,61.7592,61.7592,61.7643,61.7643,61.7643,61.7643,61.7643,61.7638,61.7608,61.7608,61.7608,61.7608,61.7608,61.7612,61.7635,61.7637,61.7591,61.7591,61.7612,61.7622,61.7623,61.7632,61.7633,61.7605,61.7605,61.7632,61.7634,61.7574,61.7574
5.908333,61.7664,61.7651,61.7648,61.7648,61.7649,61.7651,61.7636,61.7641,61.7645,61.7644,61.7655,61.7654,61.7651,61.7653,61.7649,61.765,61.7649,61.7648,61.7646,61.7659,61.7649,61.7649,61.7644,61.7659,61.7638,61.7649,61.7637,61.765,61.7649,61.7649,61.7631,61.7631,61.7621,61.7631,61.7631,61.7631,61.7628,61.7631,61.7641,61.7631,61.7631,61.7596,61.7596,61.7598,61.7595,61.7598,61.7597,61.7595,61.7611,61.7612,61.7603,61.761,61.7616,61.7604,61.7614,61.7611,61.7626,61.7607,61.7619,61.7607,61.7617,61.7615,61.7612,61.7613,61.7661,61.7659,61.766,61.766,61.7661,61.7661,61.7659,61.7659,61.7661,61.7659,61.7659,61.7659,61.7659,61.7659,61.7658,61.7659,61.7659,61.7659,61.766,61.7659,61.766,61.766,61.766,61.7658,61.7653,61.7634,61.7636,61.7613,61.7604,61.7632,61.7661,61.7644,61.7598,61.7656,61.766,61.7613,61.7649,61.7641,61.7597,61.7661,61.7636,61.7637,61.762,61.7655,61.7612,61.7653,61.7653,61.7653,61.7598,61.7598,61.7598,61.7664,61.7664,61.7664,61.7664,61.7618,61.7618,61.7618,61.7618,61.767,61.767,61.767,61.767,61.767,61.7665,61.7634,61.7634,61.7634,61.7634,61.7634,61.7638,61.7662,61.7664,61.7617,61.7617,61.7638,61.7648,61.765,61.7659,61.766,61.7631,61.7631,61.7659,61.7661,61.76,61.76
5.916667,61.769,61.7677,61.7674,61.7674,61.7675,61.7677,61.7662,61.7668,61.7671,61.767,61.7681,61.7681,61.7678,61.768,61.7675,61.7676,61.7675,61.7675,61.7673,61.7686,61.7676,61.7675,61.767,61.7685,61.7664,61.7675,61.7663,61.7676,61.7676,61.7675,61.7657,61.7657,61.7647,61.7657,61.7657,61.7657,61.7654,61.7657,61.7668,61.7657,61.7657,61.7622,61.7622,61.7624,61.762,61.7624,61.7622,61.7621,61.7637,61.7638,61.7629,61.7636,61.7642,61.763,61.764,61.7637,61.7652,61.7633,61.7644,61.7633,61.7643,61.7641,61.7638,61.7639,61.7687,61.7686,61.7687,61.7687,61.7687,61.7688,61.7685,61.7686,61.7688,61.7685,61.7686,61.7685,61.7685,61.7685,61.7685,61.7685,61.7685,61.7685,61.7686,61.7686,61.7686,61.7687,61.7686,61.7684,61.7679,61.766,61.7662,61.7638,61.7629,61.7658,61.7688,61.767,61.7624,61.7682,61.7687,61.7639,61.7676,61.7668,61.7623,61.7687,61.7662,61.7663,61.7646,61.7682,61.7637,61.7679,61.7679,61.7679,61.7624,61.7624,61.7624,61.769,61.769,61.769,61.769,61.7644,61.7644,61.7644,61.7644,61.7697,61.7697,61.7697,61.7697,61.7697,61.7691,61.766,61.766,61.766,61.766,61.766,61.7665,61.7689,61.7691,61.7643,61.7642,61.7665,61.7675,61.7677,61.7685,61.7686,61.7657,61.7658,61.7686,61.7687,61.7625,61.7625
5.925,61.7717,61.7704,61.77,61.7701,61.7702,61.7704,61.7688,61.7694,61.7697,61.7696,61.7707,61.7707,61.7704,61.7706,61.7701,61.7702,61.7701,61.7701,61.7699,61.7712,61.7702,61.7701,61.7696,61.7712,61.769,61.7701,61.7689,61.7702,61.7702,61.7701,61.7683,61.7683,61.7673,61.7683,61.7683,61.7683,61.768,61.7683,61.7694,61.7683,61.7683,61.7647,61.7647,61.7649,61.7646,61.7649,61.7648,61.7646,61.7662,61.7664,61.7655,61.7661,61.7668,61.7656,61.7665,61.7662,61.7678,61.7658,61.767,61.7659,61.7668,61.7666,61.7663,61.7665,61.7713,61.7712,61.7713,61.7713,61.7713,61.7714,61.7712,61.7712,61.7714,61.7712,61.7712,61.7711,61.7711,61.7712,61.7711,61.7711,61.7711,61.7712,61.7713,61.7712,61.7713,61.7713,61.7713,61.771,61.7706,61.7686,61.7688,61.7664,61.7655,61.7684,61.7714,61.7696,61.7649,61.7709,61.7713,61.7665,61.7702,61.7694,61.7648,61.7713,61.7688,61.7689,61.7671,61.7708,61.7663,61.7705,61.7705,61.7705,61.7649,61.7649,61.7649,61.7717,61.7717,61.7717,61.7717,61.7669,61.7669,61.7669,61.7669,61.7723,61.7723,61.7723,61.7723,61.7723,61.7718,61.7686,61.7686,61.7686,61.7686,61.7686,61.7691,61.7715,61.7717,61.7668,61.7668,61.7691,61.7701,61.7703,61.7712,61.7713,61.7683,61.7683,61.7712,61.7714,61.7651,61.7651
5.933333,61.7743,61.773,61.7726,61.7727,61.7728,61.773,61.7714,61.772,61.7723,61.7722,61.7734,61.7733,61.773,61.7732,61.7727,61.7728,61.7727,61.7727,61.7725,61.7738,61.7728,61.7727,61.7722,61.7738,61.7716,61.7727,61.7715,61.7728,61.7728,61.7727,61.7709,61.7709,61.7698,61.7708,61.7708,61.7708,61.7705,61.7709,61.772,61.7709,61.7709,61.7672,61.7672,61.7674,61.7671,61.7675,61.7673,61.7672,61.7688,61.7689,61.768,61.7687,61.7693,61.7681,61.7691,61.7688,61.7703,61.7684,61.7696,61.7684,61.7694,61.7692,61.7689,61.769,61.7739,61.7738,61.7739,61.7739,61.7739,61.774,61.7738,61.7738,61.774,61.7738,61.7738,61.7737,61.7737,61.7738,61.7737,61.7737,61.7737,61.7737,61.7739,61.7738,61.7739,61.7739,61.7739,61.7736,61.7732,61.7712,61.7714,61.7689,61.768,61.771,61.774,61.7722,61.7675,61.7735,61.7739,61.769,61.7728,61.772,61.7673,61.7739,61.7714,61.7715,61.7697,61.7734,61.7688,61.7731,61.7731,61.7731,61.7674,61.7674,61.7674,61.7743,61.7743,61.7743,61.7743,61.7695,61.7695,61.7695,61.7695,61.7749,61.7749,61.7749,61.7749,61.7749,61.7744,61.7711,61.7711,61.7711,61.7711,61.7711,61.7717,61.7741,61.7743,61.7694,61.7693,61.7717,61.7727,61.7729,61.7738,61.7739,61.7709,61.7709,61.7738,61.774,61.7676,61.7676
5.941667,61.7769,61.7755,61.7752,61.7752,61.7753,61.7756,61.774,61.7745,61.7749,61.7748,61.7759,61.7759,61.7756,61.7758,61.7753,61.7754,61.7753,61.7753,61.7751,61.7764,61.7754,61.7753,61.7748,61.7764,61.7741,61.7753,61.774,61.7754,61.7754,61.7753,61.7734,61.7734,61.7724,61.7734,61.7734,61.7734,61.7731,61.7735,61.7745,61.7734,61.7734,61.7697,61.7698,61.7699,61.7696,61.77,61.7698,61.7697,61.7713,61.7714,61.7705,61.7712,61.7718,61.7706,61.7716,61.7713,61.7729,61.7709,61.7721,61.7709,61.7719,61.7717,61.7714,61.7715,61.7765,61.7764,61.7765,61.7765,61.7765,61.7766,61.7763,61.7764,61.7766,61.7763,61.7764,61.7763,61.7763,61.7763,61.7763,61.7763,61.7763,61.7763,61.7765,61.7764,61.7764,61.7765,61.7764,61.7762,61.7757,61.7737,61.7739,61.7715,61.7705,61.7735,61.7766,61.7748,61.77,61.7761,61.7765,61.7715,61.7754,61.7745,61.7699,61.7765,61.7739,61.774,61.7722,61.776,61.7714,61.7757,61.7757,61.7757,61.7699,61.7699,61.7699,61.7769,61.7769,61.7769,61.7769,61.772,61.772,61.772,61.772,61.7774,61.7774,61.7774,61.7774,61.7774,61.7769,61.7737,61.7737,61.7737,61.7737,61.7737,61.7742,61.7767,61.7769,61.7719,61.7719,61.7742,61.7753,61.7755,61.7764,61.7765,61.7734,61.7735,61.7764,61.7765,61.7701,61.7701
